SupplyNode,PlantLocation,Feedstock,FlowTons
DE_09273166,A,pig_man,281.0
DE_09273172,A,pig_man,401.0
DE_09273178,A,pig_man,37.2
DE_09273181,A,pig_man,68.5
DE_09274165,A,pig_man,659.0
DE_09274172,A,pig_man,1660.0
DE_09274176,A,pig_man,2589.3608740390237
DE_09373112,A,horse_man,838.0
DE_09373112,A,pig_man,379.0
DE_09373113,A,pig_man,27.4
DE_09373115,A,pig_man,118.0
DE_09373121,A,horse_man,793.0
DE_09373121,A,pig_man,30.3
DE_09373126,A,horse_man,3480.0
DE_09373126,A,pig_man,96.6
DE_09373146,A,horse_man,322.0
DE_09373146,A,pig_man,68.7
DE_09373147,A,pig_man,50.8
DE_09373151,A,pig_man,434.0
DE_09373153,A,pig_man,35.9
DE_09373159,A,pig_man,405.0
DE_09373160,A,pig_man,410.0
DE_09373167,A,pig_man,74.9
DE_09375118,A,pig_man,65.4
DE_09375119,A,pig_man,419.0
DE_09375122,A,pig_man,116.0
DE_09375131,A,pig_man,33.9
DE_09375148,A,pig_man,326.0
DE_09375156,A,pig_man,46.1
DE_09375190,A,pig_man,43.3
DE_09375199,A,pig_man,51.5
DE_09375208,A,pig_man,92.6
DE_09561000,A,pig_man,615.0
DE_09563000,A,pig_man,87.6
DE_09571113,A,pig_man,160.0
DE_09571115,A,pig_man,177.0
DE_09571132,A,pig_man,34.4
DE_09571136,A,pig_man,44.8
DE_09571141,A,pig_man,347.0
DE_09571145,A,pig_man,407.0
DE_09571154,A,pig_man,398.0
DE_09571165,A,pig_man,87.2
DE_09571166,A,pig_man,122.0
DE_09571175,A,pig_man,48.6
DE_09571177,A,pig_man,441.0
DE_09571190,A,pig_man,96.7
DE_09571196,A,pig_man,274.0
DE_09571208,A,pig_man,311.0
DE_09571214,A,pig_man,161.0
DE_09571217,A,pig_man,79.1
DE_09571223,A,pig_man,123.0
DE_09571226,A,pig_man,104.0
DE_09571227,A,pig_man,22.4
DE_09571229,A,pig_man,161.0
DE_09576111,A,pig_man,122.0
DE_09576113,A,horse_man,734.0
DE_09576113,A,pig_man,44.3
DE_09576121,A,horse_man,418.0
DE_09576122,A,horse_man,509.0
DE_09576122,A,cattle_man,4390.0
DE_09576122,A,pig_man,405.0
DE_09576126,A,horse_man,215.0
DE_09576126,A,pig_man,78.4
DE_09576127,A,horse_man,1140.0
DE_09576128,A,pig_man,58.7
DE_09576141,A,horse_man,285.0
DE_09576143,A,horse_man,591.0
DE_09576147,A,horse_man,575.0
DE_09576148,A,horse_man,360.0
DE_09576148,A,pig_man,443.0
DE_09577111,A,horse_man,213.0
DE_09577111,A,pig_man,23.0
DE_09577113,A,horse_man,77.4
DE_09577113,A,pig_man,218.0
DE_09577115,A,horse_man,121.0
DE_09577115,A,cattle_man,340.0
DE_09577115,A,pig_man,63.5
DE_09577120,A,cattle_man,2060.0
DE_09577120,A,pig_man,76.6
DE_09577122,A,horse_man,88.3
DE_09577122,A,pig_man,686.0
DE_09577125,A,horse_man,263.0
DE_09577125,A,pig_man,97.0
DE_09577127,A,horse_man,91.3
DE_09577127,A,cattle_man,1550.0
DE_09577127,A,pig_man,52.0
DE_09577136,A,horse_man,457.0
DE_09577136,A,pig_man,166.0
DE_09577140,A,horse_man,288.0
DE_09577141,A,horse_man,195.0
DE_09577141,A,cattle_man,2120.0
DE_09577141,A,pig_man,111.0
DE_09577148,A,horse_man,146.0
DE_09577149,A,horse_man,27.5
DE_09577150,A,horse_man,82.3
DE_09577150,A,pig_man,55.3
DE_09577151,A,horse_man,152.0
DE_09577151,A,pig_man,31.5
DE_09577158,A,horse_man,116.0
DE_09577158,A,cattle_man,909.0
DE_09577158,A,pig_man,108.0
DE_09577159,A,horse_man,25.1
DE_09577159,A,pig_man,23.6
DE_09577161,A,horse_man,787.0
DE_09577161,A,pig_man,326.0
DE_09577162,A,horse_man,30.8
DE_09577162,A,pig_man,38.6
DE_09577163,A,horse_man,63.1
DE_09577163,A,cattle_man,409.0
DE_09577163,A,pig_man,79.6
DE_09577168,A,cattle_man,65.4
DE_09577172,A,horse_man,60.3
DE_09577172,A,pig_man,75.0
DE_09577173,A,horse_man,491.0
DE_09577173,A,cattle_man,1290.0
DE_09577173,A,pig_man,518.0
DE_09577177,A,horse_man,736.0
DE_09577177,A,cattle_man,3400.0
DE_09577177,A,pig_man,353.0
DE_09577179,A,horse_man,101.0
DE_09771112,A,pig_man,435.0
DE_09771113,A,pig_man,926.0
DE_09771114,A,pig_man,184.0
DE_09771140,A,pig_man,141.0
DE_09771141,A,pig_man,460.0
