PlantLocation,Alternative,Capacity,Omega,N_CH4,CO2_Production,Revenue,Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
A,Upgrading_tech1,50000000,45662100.45662112,26506421.188137818,19155679.2684833,7928070.577372022,7107469.259635154,37805282.95876834,11073928.982473245,8000.00000000002,48.51214866365171,12.680884767697192,0,0,0,0
B,Upgrading_tech1,50000000,45662100.45662112,26446028.625498258,19216071.83112286,7910007.16188653,7104449.631503176,37805282.95876834,11048698.00372311,8000.00000000002,49.89069803934236,10.15358193538747,0,0,0,0
C,Upgrading_tech1,50000000,45662100.456621,25918331.947589397,19743768.5090316,7752173.08552399,7078064.797607733,37805282.95876834,10828235.365859905,7999.999999999998,47.9497609554863,10.927564333389476,0,0,0,0
D,Upgrading_tech1,50000000,45662100.45662112,26033070.15104101,19629030.30558011,7786491.282176366,7083801.707780313,37805282.95876834,10876171.022943951,8000.00000000002,49.803760858402825,11.774211082151275,0,0,0,0
E,Upgrading_tech1,50000000,45662100.45662112,26591787.341680128,19070313.11494099,7953603.593896527,7111737.567312241,37805282.95876834,11109593.499954667,8000.00000000002,48.85399569696309,11.091277109530845,0,0,0,0
