PlantLocation,SupplyNode,DigestateTons
B,DE_09572160,38.236968000000005
B,DE_09575122,697.7013627632261
B,DE_09575127,26.749107
B,DE_09575130,457.83738
B,DE_09575134,391.59351
B,DE_09575144,23.981958000000002
B,DE_09575146,602.90307
B,DE_09575147,109.0089
B,DE_09575155,413.39529
B,DE_09575157,27.336078
B,DE_09575161,170.22159
B,DE_09575165,500.60241
B,DE_09575168,1257.795
B,DE_09575179,119.07126
B,DE_09663000,17.022159000000002
B,DE_09672121,197.89308
B,DE_09672122,122.42538
B,DE_09672127,21.717927
B,DE_09672131,581.10129
B,DE_09672139,52.995096000000004
B,DE_09672142,46.873827
B,DE_09672143,64.650663
B,DE_09672155,51.905007
B,DE_09673126,52.156566000000005
B,DE_09673171,140.87304
B,DE_09673173,183.63807
B,DE_09674111,64.56681
B,DE_09674130,203.76279
B,DE_09674149,625.54338
B,DE_09674159,104.81625
B,DE_09674163,122.42538
B,DE_09674164,191.18484
B,DE_09674180,84.69153
B,DE_09674221,153.45099
B,DE_09675111,38.320821
B,DE_09675113,142.5501
B,DE_09675116,62.05122
B,DE_09675117,1313.0082900000002
B,DE_09675131,19.034631
B,DE_09675139,913.9977
B,DE_09675141,103.13919
B,DE_09675142,486.30483
B,DE_09675146,100.6236
B,DE_09675147,134.1648
B,DE_09675150,189.50778
B,DE_09675158,1011.0533399999999
B,DE_09675165,136.24182
B,DE_09675166,18.279954
B,DE_09675167,104.81625
B,DE_09675174,328.543578
B,DE_09675177,79.828056
B,DE_09675178,110.218185
B,DE_09675179,24.652782
B,DE_09677114,252.39753
B,DE_09677119,150.9354
B,DE_09677131,37.398438
B,DE_09677148,163.51335
B,DE_09677186,151.77393
B,DE_09677193,93.07683
B,DE_09678115,64.75797899999999
B,DE_09678122,155.542662
B,DE_09678123,111.52449
B,DE_09678124,338.42619598954997
B,DE_09678130,174.18258
B,DE_09678132,32.031846
B,DE_09678134,202.998609
B,DE_09678136,222.47082
B,DE_09678138,181.363842
B,DE_09678150,526.4631899999999
B,DE_09678164,111.912372
B,DE_09678168,47.880063
B,DE_09678174,102.30066
B,DE_09678175,30.697524
B,DE_09678181,195.37749
B,DE_09678183,328.62881699999997
B,DE_09678186,88.88418
B,DE_09678190,93.07683
B,DE_09678192,22.556456999999998
B,DE_09678193,225.467154
B,DE_09679114,85.53006
B,DE_09679117,53.078948999999994
B,DE_09679122,112.36302
B,DE_09679131,198.73161
B,DE_09679134,170.22159
B,DE_09679135,211.30956
B,DE_09679138,138.35745
B,DE_09679143,604.8702000000001
B,DE_09679144,21.80178
B,DE_09679146,51.15033
B,DE_09679149,77.564025
B,DE_09679153,332.89641
B,DE_09679156,250.07499
B,DE_09679165,98.94654
B,DE_09679170,111.52449
B,DE_09679174,108.17037
B,DE_09679179,33.5412
B,DE_09679185,301.03227
B,DE_09679196,80.834292
B,DE_09679200,34.882848
B,DE_09679201,334.57347
B,DE_09679205,60.122601
C,DE_09173126,23.646546
C,DE_09174111,135.84186
C,DE_09174118,106.49331
C,DE_09174122,86.36859
C,DE_09174131,165.19040999999999
C,DE_09174135,51.401889
C,DE_09174137,100.6236
C,DE_09174146,63.476721000000005
C,DE_09174147,34.212024
C,DE_09175111,117.3942
C,DE_09175121,34.128171
C,DE_09175135,369.79173
C,DE_09177130,33.876612
C,DE_09178120,60.290307000000006
C,DE_09178133,103.97772
C,DE_09178137,54.672156
C,DE_09178145,50.060241000000005
C,DE_09179113,27.923049
C,DE_09179134,44.777502
C,DE_09179138,122.42538
C,DE_09181111,212.12334
C,DE_09181114,7356.8646852531
C,DE_09181116,78.234849
C,DE_09181120,163.8351
C,DE_09181124,175.04487
C,DE_09181132,48.886298999999994
C,DE_09181133,154.34991
C,DE_09181135,320.77188
C,DE_09181137,299.21463
C,DE_09181138,66.24387
C,DE_09181141,410.45004
C,DE_09181142,30.697524
C,DE_09181144,870.9129
C,DE_09184112,30.606345
C,DE_09184135,59.619482999999995
C,DE_09184137,24.736635
C,DE_09185131,74.042199
C,DE_09186125,748.80729
C,DE_09186130,166.86747
C,DE_09186132,88.04565
C,DE_09186146,47.209239
C,DE_09186151,46.706121
C,DE_09187130,122.42538
C,DE_09188121,64.231398
C,DE_09190144,1077.8625
C,DE_09190152,30.941757
C,DE_09190158,1293.435
C,DE_09771111,258.26724
C,DE_09771112,364.76055
C,DE_09771113,776.47878
C,DE_09771114,154.28952
C,DE_09771122,530.78949
C,DE_09771129,70.604226
C,DE_09771130,80.666586
C,DE_09771140,118.23273
C,DE_09771142,267.49107
C,DE_09771144,180.28395
C,DE_09771145,337.92759
C,DE_09771146,235.62693
C,DE_09771149,58.6971
C,DE_09771158,320.31846
C,DE_09771160,244.01223
C,DE_09771162,58.445541000000006
C,DE_09771163,109.0089
C,DE_09771165,368.11467
C,DE_09771168,33.625053
C,DE_09772121,168.54453
C,DE_09772147,149.25834
C,DE_09772149,27.168371999999998
C,DE_09772151,692.62578
C,DE_09772160,50.479506
C,DE_09772163,84.69153
C,DE_09772170,60.122601
C,DE_09772171,49.47327
C,DE_09772184,37.063026
C,DE_09772186,103.97772
C,DE_09772215,81.33741
C,DE_09772223,53.66592
C,DE_09773143,49.054005
C,DE_09773179,63.225162000000005
C,DE_09773188,113.20155
C,DE_09774122,69.09487200000001
C,DE_09774133,93.91535999999999
C,DE_09774150,51.318036
C,DE_09774151,150.09687
C,DE_09774189,156.80511
C,DE_09774191,43.352001
C,DE_09775142,150.9354
C,DE_09777145,159.3207
C,DE_09777155,97.26948
C,DE_09778113,27.67149
C,DE_09778130,117.3942
C,DE_09778137,181.12248
C,DE_09778144,81.001998
C,DE_09778149,118.23273
C,DE_09778173,75.970818
C,DE_09778190,433.52001
C,DE_09778205,87.20712
C,DE_09778221,92.2383
C,DE_09780143,134.1648
D,DE_09361000,96.43095
D,DE_09363000,150.9354
D,DE_09371113,37.146879
D,DE_09371116,28.090755
D,DE_09371118,86.36859
D,DE_09371120,76.893201
D,DE_09371121,162.67482
D,DE_09371122,423.45765
D,DE_09371123,65.656899
D,DE_09371126,101.46213
D,DE_09371127,275.87637
D,DE_09371131,35.134406999999996
D,DE_09371132,124.10244
D,DE_09371136,388.23939
D,DE_09371141,105.65478
D,DE_09371144,82.427499
D,DE_09371146,107.33183999999892
D,DE_09371148,176.92983
D,DE_09371150,53.582067
D,DE_09371151,222.21045
D,DE_09373113,22.975721999999998
D,DE_09373147,42.597324
D,DE_09373153,30.103227
D,DE_09373167,62.805897
D,DE_09374111,17.60913
D,DE_09374117,1082.4164009999997
D,DE_09374123,34.882848
D,DE_09374128,279.23049
D,DE_09374129,629.4717
D,DE_09374131,45.364473000000004
D,DE_09374137,45.699884999999995
D,DE_09374140,71.311383
D,DE_09374144,185.31513
D,DE_09374148,200.36708999999973
D,DE_09374149,56.82491100000001
D,DE_09374150,128.29509
D,DE_09374155,123.30747
D,DE_09374157,1571.7903606165833
D,DE_09374159,42.76503
D,DE_09374163,233.254989
D,DE_09374165,112.36302
D,DE_09374168,298.51668
D,DE_09376112,73.706787
D,DE_09376116,67.333959
D,DE_09376119,215.50221
D,DE_09376122,105.65477999999985
D,DE_09376125,90.56124
D,DE_09376133,114.04007999999999
D,DE_09376144,241.49663999999632
D,DE_09376147,471.25386
D,DE_09376148,337.08906
D,DE_09376150,219.69486
D,DE_09376151,67.585518
D,DE_09376153,30.522492
D,DE_09376159,89.72271
D,DE_09376161,262.45989
D,DE_09376163,50.06024099999874
D,DE_09376169,125.7795
D,DE_09376171,143.3886299999997
D,DE_09376172,114.04007999999976
D,DE_09376173,55.175273999999995
D,DE_09376175,78.570261
D,DE_09376178,29.096990999999434
D,DE_09377112,149.25834
D,DE_09377116,98.94654
D,DE_09377128,26.127387000000002
D,DE_09377129,674.31078
D,DE_09377131,77.14476
D,DE_09377133,87.20712
D,DE_09377137,150.09687
D,DE_09377139,72.365139
D,DE_09377142,201.2471999999998
D,DE_09377146,1023.0066
D,DE_09377148,144.22716
D,DE_09377149,296.00109
D,DE_09377154,174.41424
D,DE_09377158,538.33626
D,DE_09377159,108.17037
D,DE_09462000,225.56457
D,DE_09464000,51.15033
D,DE_09471123,40.081733999999415
D,DE_09471142,70.43651999999929
D,DE_09471185,332.05787999999995
D,DE_09471189,55.25912699999935
D,DE_09471195,45.22530306311515
D,DE_09472115,74.37761099999989
D,DE_09472116,72.95211
D,DE_09472118,101.46213
D,DE_09472119,117.3942
D,DE_09472127,99.78507
D,DE_09472139,265.81401
D,DE_09472154,211.3095599999997
D,DE_09472167,155.96658
D,DE_09472175,233.11134
D,DE_09472188,40.584852
D,DE_09472190,682.93368
D,DE_09474123,86.36859
D,DE_09474161,19.705454999999347
D,DE_09475120,216.34073999999964
D,DE_09475136,74.54531700000001
D,DE_09475142,119.9097899999997
D,DE_09475145,96.43094999999994
D,DE_09475154,131.64920999999777
D,DE_09475156,4.08928856481937
D,DE_09475162,112.36301999999978
D,DE_09475165,19.118484000000002
D,DE_09475168,35.805231
D,DE_09475171,84.69153
D,DE_09475175,140.03450999999995
D,DE_09475184,118.23273
D,DE_09476146,277.5534299999995
D,DE_09476185,20.711691
D,DE_09477119,30.857903999999998
D,DE_09477121,205.43985
D,DE_09477124,128.29508999999962
D,DE_09477128,290.13138
D,DE_09477136,230.59575
D,DE_09477138,55.00756799999999
D,DE_09477142,412.55676
D,DE_09477156,83.853
D,DE_09477157,188.66924999999992
D,DE_09477158,52.324272
D,DE_09477164,108.17036999993178
D,DE_09479112,35.972937
D,DE_09479135,32.534963999999945
D,DE_09479158,164.35188
D,DE_09479166,165.19040999999999
D,DE_09574112,32.451111000000004
D,DE_09574131,28.174607999999807
D,DE_09574135,129.13362
D,DE_09574138,26.162136
D,DE_09574141,22.808015999999952
D,DE_09574147,137.51892
D,DE_09574158,35.972937
E,DE_09176111,700.9031699999999
E,DE_09176112,110.68596
E,DE_09176114,416.74941
E,DE_09176118,89.72271
E,DE_09176120,147.58128
E,DE_09176121,424.649115
E,DE_09176123,295.10415
E,DE_09176129,117.3942
E,DE_09176137,24.904341
E,DE_09176138,432.68148
E,DE_09176148,712.124325
E,DE_09176149,162.11052
E,DE_09176155,172.73718
E,DE_09176160,1070.2355400000001
E,DE_09176164,402.4944
E,DE_09176165,49.137858
E,DE_09176166,179.35632
E,DE_09185113,103.13919
E,DE_09185116,95.59242
E,DE_09185123,93.91535999999999
E,DE_09185125,78.234849
E,DE_09185127,184.4766
E,DE_09185140,66.07616399999999
E,DE_09185143,118.23273
E,DE_09185149,83.266029
E,DE_09185150,27.000666000000002
E,DE_09185153,699.230466
E,DE_09185158,59.871042
E,DE_09185163,17.692983
E,DE_09185166,45.196767
E,DE_09185168,34.37973
E,DE_09186122,41.591088
E,DE_09186147,26.581401
E,DE_09186149,109.0089
E,DE_09186158,21.80178
E,DE_09373112,317.80287
E,DE_09373121,25.407459
E,DE_09373126,81.001998
E,DE_09571208,260.78283
E,DE_09571214,135.00333
E,DE_09576111,102.30066
E,DE_09576122,339.60465
E,DE_09576126,65.740752
E,DE_09576148,371.46879
E,DE_09577111,19.28619
E,DE_09577113,182.79954
E,DE_09577115,53.246655
E,DE_09577120,64.231398
E,DE_09577122,575.23158
E,DE_09577125,81.33741
E,DE_09577127,43.60356
E,DE_09577136,139.19598
E,DE_09577141,93.07683
E,DE_09577148,125.89434
E,DE_09577150,46.370709
E,DE_09577151,26.413695
E,DE_09577158,190.58688
E,DE_09577159,19.789308000000002
E,DE_09577161,273.36078
E,DE_09577162,32.367258
E,DE_09577163,66.746988
E,DE_09577172,62.88975
E,DE_09577173,434.35854
E,DE_09577177,296.00109
E,DE_09771141,385.7238
E,DE_09771155,123.26391
E,DE_09771156,212.14809
E,DE_09771169,46.789974
E,DE_09771176,55.091421000000004
E,DE_09772134,34.463583
E,DE_09772136,204.60132
E,DE_09772166,398.30175
E,DE_09772177,358.89084
E,DE_09772207,105.65478
E,DE_09772217,209.6325
E,DE_09773117,645.6681
E,DE_09773119,53.330508
E,DE_09773122,462.03003
E,DE_09773146,18.363806999999998
E,DE_09773164,157.64364
E,DE_09773182,337.92759
E,DE_09779111,76.054671
E,DE_09779126,29.096991000000003
E,DE_09779130,45.951443999999995
E,DE_09779131,344.63583
E,DE_09779138,420.94206
E,DE_09779154,27.839196
E,DE_09779155,409.20264
E,DE_09779162,112.36302
E,DE_09779163,125.7795
E,DE_09779167,456.16032
E,DE_09779169,145.90422
E,DE_09779176,49.221711
E,DE_09779178,176.0322744033623
E,DE_09779180,144.22716
E,DE_09779181,48.047768999999995
E,DE_09779184,361.40643
E,DE_09779185,660.7616399999999
E,DE_09779188,81.085851
E,DE_09779194,508.14918
E,DE_09779196,26.329842
E,DE_09779197,354.69819
E,DE_09779201,498.08682
E,DE_09779217,348.49188000000004
E,DE_09779218,116.55567
E,DE_09779224,63.015785196823046
E,DE_09779226,79.492644
