PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_16,Upgrading_tech1,80000000,93.02014161871047,0.17998643592818486,73059360.73059359,42502287.41300281,30557073.317590784,15.45938430165406,10.689833241858347,12.494474206142906,51.73782534072534,17.18807637261849,7999.999999999998,48.07804354789818,10.45851728391994,0.0,0.0,0.0,0.0
Plant_18,Upgrading_tech1,80000000,114.3078912257511,0.20793852748740238,73059360.73059359,42453684.72024731,30605676.01034628,15.449216410356918,10.687403107220577,10.910081477003985,51.73782534072534,17.003049374786944,7999.999999999998,48.33958510084905,12.196546045414408,0.0,0.0,0.0,0.0
Plant_19,Upgrading_tech1,60000000,62.265108488360205,0.15646346666173971,54794520.54794521,31612470.799545836,23182049.748399377,11.539257091692464,8.314681069861109,8.719825119634706,42.69592899836638,12.356787715595848,8000.000000000001,47.694958825995286,11.221853681250394,0.0,0.0,0.0,0.0
Plant_20,Upgrading_tech1,60000000,38.75373247568792,0.11683498913749646,54794520.54794521,31751279.849129763,23043240.69881545,11.56829653883439,8.321621522340305,8.964166846776692,42.69592899836638,11.042039024102257,8000.000000000001,49.45702608404,12.17103262627293,0.0,0.0,0.0,0.0
Plant_24,Upgrading_tech1,60000000,56.68937704361817,0.14726380654573457,54794520.547945224,31938880.22793735,22855640.32000788,11.60754334082978,8.331001541280521,9.587685043559839,42.695928998366576,12.808183781881045,8000.000000000003,47.62795463977511,10.18692558125831,0.0,0.0,0.0,0.0
Plant_25,FlexEEG_biogas,80000000,16.984707206635598,0.0777753932931835,58802715.67460405,33270539.979967695,25532175.694636356,21.528604412223046,8.564718871208212,9.117904454307121,41.84731101860637,0.0,6438.897366369144,49.57292856273394,10.424475641760925,10.20699271176893,4.378536143523669,2.6536582688022237,2.348258887117695
Plant_26,Upgrading_tech1,60000000,54.19212692390723,0.1431094657842924,54794520.54794521,31418667.984204404,23375852.56374081,11.498712713433756,8.304990929094036,9.014985246062116,42.69592899836638,12.155053153898315,8000.000000000001,49.30937365363855,11.16562089318682,0.0,0.0,0.0,0.0
Plant_27,FlexEEG_biogas,80000000,25.00006736461826,0.09316235662427963,73059360.73058459,40124704.37708857,32934656.353496015,23.715357021477764,8.564718871207106,10.780674978625669,41.84731101860072,0.0,7999.999999999012,48.68657513216829,12.6138488427319,12.309766098939747,5.280571594842364,3.2003464211165844,2.348258887117695
Plant_28,Upgrading_tech1,60000000,34.316401018668905,0.1090465536479539,54794520.54794521,31677517.929916855,23117002.618028354,11.55286522970512,8.317933426379659,8.819844867420876,42.69592899836638,10.61938194046197,8000.000000000001,49.87485519216399,12.120262621094936,0.0,0.0,0.0,0.0
Plant_29,Upgrading_tech1,80000000,77.77862798837553,0.1596103399113773,73059360.73059359,41803277.76925667,31256082.96133693,15.313148493094713,10.654882759671045,10.81533430344658,51.73782534072534,14.623849838924984,7999.999999999998,48.57294519777739,11.037500058766014,0.0,0.0,0.0,0.0
Plant_32,Upgrading_tech1,80000000,77.79585490068503,0.1596335934006492,73059360.73059359,42322083.410887554,30737277.319706045,15.421684853312076,10.680823041752594,12.813524310146269,51.73782534072534,16.540569929414346,7999.999999999998,47.7863074111387,11.865324771605948,0.0,0.0,0.0,0.0
