PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_1,Upgrading_tech1,80000000,97.12608585625425,0.1854172097391693,73059360.73059359,42502686.79287592,30556673.937717676,15.459467853632475,10.689853210852009,12.724248950948795,51.73782534072534,17.686202325518387,7999.999999999998,48.01563982376891,12.441615404443551,0.0,0.0,0.0,0.0
Plant_3,Upgrading_tech1,40000000,41.59382668085109,0.14364209207114897,36529680.365296826,21242924.28160806,15286756.083688764,7.727972611968127,5.8603881142919985,5.740901635012939,32.57818632069874,8.722108114978406,8000.0000000000055,48.925837319407776,13.034595304886864,0.0,0.0,0.0,0.0
Plant_4,Upgrading_tech1,60000000,76.4994847120376,0.17956220635375586,54794520.54794516,31964318.20905301,22830202.338892147,11.612865075329207,8.332273440336467,8.735350000347822,42.69592899836638,13.24683010760627,7999.999999999993,47.746843560454224,10.683695095864278,0.0,0.0,0.0,0.0
Plant_6,Upgrading_tech1,60000000,67.89757742188891,0.1656632011518886,54794520.54794591,31664159.946296737,23130360.601649173,11.550070682372573,8.317265527198654,9.056973678853037,42.69592899836638,13.053914278389552,8000.000000000103,49.199604330522575,12.485066853820264,0.0,0.0,0.0,0.0
Plant_7,Upgrading_tech1,40000000,49.58214858966719,0.16090991155311607,36529680.365296826,20894289.579607498,15635390.785689328,7.655036740489058,5.842956379191969,4.963406707097853,32.57818632069874,8.522331857341488,8000.0000000000055,48.11770462067978,11.110178307330836,0.0,0.0,0.0,0.0
Plant_8,Upgrading_tech1,80000000,69.74485198887645,0.14870031729971678,73059360.73059359,41215257.54197083,31844103.18862277,15.190132145386613,10.625481748306754,10.901581862586767,51.73782534072534,14.278526764574904,7999.999999999998,48.36792745746638,12.926756422930175,0.0,0.0,0.0,0.0
Plant_9,Upgrading_tech1,40000000,41.35508321366992,0.14312034585342004,36529680.36529757,21180653.635173544,15349026.730124027,7.71494532627572,5.857274581970272,5.8734014389864635,32.57818632069874,8.848914475985435,8000.000000000169,50.16251810173407,11.836341847882162,0.0,0.0,0.0,0.0
Plant_10,FlexEEG_biogas,80000000,23.621575635607137,0.09056533397714439,73059360.73059359,39714317.787976936,33345042.942616656,23.584427284090346,8.564718871208212,10.739860339747622,41.84731101860637,0.0,7999.999999999998,48.53524323833802,11.573768355204448,12.18386453778107,5.226563078168917,3.167613986769041,2.348258887117695
Plant_12,Upgrading_tech1,40000000,48.462108058938306,0.15850910336907398,36529680.36529685,21031897.86560555,15497782.499691296,7.683824982752862,5.849836793491872,5.322969103434102,32.57818632069874,8.78676686215854,8000.000000000009,49.86154010204937,10.118353538928057,0.0,0.0,0.0,0.0
Plant_13,FlexEEG_biogas,80000000,28.780753952239515,0.10019396907056377,73059360.73059359,40831079.0691459,32228281.661447696,23.940718803234347,8.564718871208212,10.758884791956168,41.84731101860637,0.0,7999.999999999998,49.036271177635975,11.62396845498417,12.52647317186217,5.373533329815878,3.2566868665550777,2.348258887117695
Plant_14,Upgrading_tech1,20000000,18.527514167884792,0.11643753387085476,18264840.182649303,10708365.678982498,7556474.503666804,3.8821668980344746,3.2235538408957054,2.578905032463472,20.533097764752856,4.473771853458464,8000.000000000395,48.44371942161475,10.456675756927956,0.0,0.0,0.0,0.0
Plant_15,Upgrading_tech1,40000000,41.96153722737082,0.14444497388312394,36529680.365297705,21356577.949380826,15173102.41591688,7.751749445594441,5.866070797680636,5.935262249114003,32.57818632069874,8.92241264263698,8000.000000000198,48.661995911089015,13.391029855498797,0.0,0.0,0.0,0.0
Plant_16,Upgrading_tech1,80000000,86.38432735177518,0.17116059208095225,73059360.73059359,42484661.15525447,30574699.575339124,15.455696813109709,10.688951928970937,12.838292647943076,51.73782534072534,17.100902916587305,7999.999999999998,48.07804354789818,10.45851728391994,0.0,0.0,0.0,0.0
Plant_17,Upgrading_tech1,20000000,18.277552711385173,0.11553092059341785,18264840.182648428,10609346.22927415,7655493.953374277,3.8614516054475883,3.218602868410288,2.538112622966004,20.533097764752856,4.4324032225834555,8000.000000000011,49.23553708914435,10.461826780250624,0.0,0.0,0.0,0.0
Plant_18,Upgrading_tech1,80000000,126.59687302030098,0.22388802782532236,73059360.73059359,42463469.56130525,30595891.169288352,15.451263440975932,10.687892349273474,10.845742174935731,51.73782534072534,17.740510608114608,7999.999999999998,48.33958510084905,12.196546045414408,0.0,0.0,0.0,0.0
Plant_19,Upgrading_tech1,40000000,39.9251647287745,0.13998765930425705,36529680.36529755,21281356.866577625,15248323.498719927,7.736012873198252,5.862309743540475,6.024982891356451,32.57818632069874,8.890986562026738,8000.000000000164,47.694958825995286,11.221853681250394,0.0,0.0,0.0,0.0
Plant_20,Upgrading_tech1,40000000,39.986316297338966,0.14012190912663858,36529680.36529761,21259744.22166329,15269936.143634317,7.731491415401189,5.861229111294759,5.989763231164733,32.57818632069874,8.86320534268525,8000.000000000176,49.45702608404,12.17103262627293,0.0,0.0,0.0,0.0
Plant_21,Upgrading_tech1,20000000,19.27136166285624,0.11912599370670152,18264840.182648428,10397539.709827924,7867300.472820503,3.817140775251649,3.2080125424379764,2.3509354591679674,20.533097764752856,4.34391408488676,8000.000000000011,50.08282275997861,10.746388821521448,0.0,0.0,0.0,0.0
