PlantLocation,Alternative,Capacity,Omega,N_CH4,CO2_Production,Revenue,Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
A,Upgrading_tech1,20000000,18264840.1826484,10915159.242277902,7349680.9403705,3925428.996352961,3233893.5190610685,20533097.764752854,4560166.663897482,8000.0,48.90079691838479,11.147284322822609,0,0,0,0
B,Upgrading_tech1,20000000,18264840.1826484,10457215.1557964,7807625.026852002,3829625.133901652,3210996.3147369935,20533097.764752854,4368845.464568269,8000.0,47.96618312642207,10.924957754295756,0,0,0,0
C,Upgrading_tech1,20000000,18264840.1826484,10575093.600711126,7689746.581937276,3854285.80898396,3216890.2369827298,20533097.764752854,4418093.060774663,8000.0,49.82906713172443,11.778501394334953,0,0,0,0
D,Upgrading_tech1,20000000,18264840.1826484,11097526.026183525,7167314.156464877,3963580.907900108,3243011.8582563493,20533097.764752854,4636356.3840939095,8000.0,48.51400922827367,12.676558058065156,0,0,0,0
E,Upgrading_tech1,20000000,18264840.182648443,10822756.536316575,7442083.646331867,3906097.9548713244,3229273.383763002,20533097.764752854,4521562.395281165,8000.000000000018,49.90351037550188,10.181278667742848,0,0,0,0
