GISCO_ID,Cluster_ID,Centroid_Lat,Centroid_Lon,Biogas_Potential_m3
DE_09671156,CLUSTER_60,49.971709962420256,9.297419332212264,67478.804852484
DE_09671157,CLUSTER_388,49.92057715723682,9.375192931853633,51451.0599065052
DE_09671159,CLUSTER_260,50.125879443880365,9.246723641693135,235473.92666998736
DE_09671160,CLUSTER_10,49.8684400708344,9.348286056463255,197533.4642821062
DE_09671162,CLUSTER_260,50.10998601323971,9.36534631077945,159140.32972115363
DE_09671453,CLUSTER_47,50.0527160586891,9.371905892951728,7086.037156216201
DE_09671456,CLUSTER_388,49.91572433488944,9.40670406792305,7421.565409385401
DE_09671457,CLUSTER_388,49.96314524497438,9.39831624777466,5759.9016794046
DE_09671460,CLUSTER_60,49.95594106746628,9.32905587340348,18374.16624498
DE_09671461,CLUSTER_260,50.10814905963304,9.351967126377634,2883.9452236686
DE_09672111,CLUSTER_538,50.17013392466249,10.010989176830895,80912.72131204727
DE_09672112,CLUSTER_173,50.27324273886755,10.069555469458413,339755.7816964295
DE_09672113,CLUSTER_110,50.307245942572045,9.776342091358847,239878.736304474
DE_09672114,CLUSTER_538,50.20239745427877,10.058955654132252,1020019.0111132136
DE_09672117,CLUSTER_173,50.284643863144176,9.977383014648872,1730746.6189550385
DE_09672121,CLUSTER_410,50.129095771571855,9.974577767052606,713147.9608055813
DE_09672122,CLUSTER_538,50.15581907900419,10.041760237397064,262516.6235624042
DE_09672124,CLUSTER_410,50.09165257350758,9.936489377885014,287046.73472618416
DE_09672126,CLUSTER_110,50.28824048717093,9.900708801894812,598848.4436369127
DE_09672127,CLUSTER_410,50.10388230619984,9.874069002740129,2861133.781192795
DE_09672131,CLUSTER_177,50.194004865361954,10.257822425766191,1609502.7571943565
DE_09672134,CLUSTER_519,50.38705399905135,9.76972888179018,371872.6799505444
DE_09672135,CLUSTER_80,50.25236976251754,10.244483949543936,1980069.0488865885
DE_09672136,CLUSTER_177,50.21815200724952,10.13588012214914,433898.3990280951
DE_09672138,CLUSTER_110,50.276386644225525,9.80438429980834,911751.2688363091
DE_09672139,CLUSTER_179,50.1959096299582,9.93342600484725,979002.0734109699
DE_09672140,CLUSTER_49,50.14907338749688,10.134862715245395,1018273.2955337802
DE_09672142,CLUSTER_236,50.12919012462935,10.077568877897678,175702.11554423705
DE_09672143,CLUSTER_177,50.16935471265117,10.203689164949989,487355.6974427421
DE_09672145,CLUSTER_110,50.32199666603404,9.884106817760625,267008.109619002
DE_09672149,CLUSTER_179,50.25802173357822,9.854102487093838,758522.0157980546
DE_09672155,CLUSTER_236,50.120651989110826,10.04160919687856,332807.81197841145
DE_09672157,CLUSTER_491,50.20091626821869,10.324961719980234,461054.75872666965
