GISCO_ID,substrat_ENG,nutz_pot_tFM,gem_code,Modified_GEM_CODE,LAU_NAME,Centroid_Lon,Centroid_Lat
CLUSTER_101,cereal_str,4230.0,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_101,clover_alfalfa_grass,2476.2,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_101,horse_man,1895.41,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_101,legume_str,210.4,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_101,maize_str,163.78503,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_101,perm_grass,6347.0,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_101,pig_man,311.45,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_101,pig_slu,4298.0,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_101,rape_str,1060.3,176148,DE_09176148,"Mörnsheim, M",10.939004650051722,48.85368121480718
CLUSTER_102,beet_leaf,1.49,472138,DE_09472138,Fichtelberg,11.90496208310794,50.0181723481967
CLUSTER_102,cattle_man,1724.0,472138,DE_09472138,Fichtelberg,11.90496208310794,50.0181723481967
CLUSTER_102,cattle_slu,10771.0,472138,DE_09472138,Fichtelberg,11.90496208310794,50.0181723481967
CLUSTER_102,cereal_str,252.543,472164,DE_09472164,Mehlmeisel,11.90496208310794,50.0181723481967
CLUSTER_102,clover_alfalfa_grass,1948.5,472164,DE_09472164,Mehlmeisel,11.90496208310794,50.0181723481967
CLUSTER_102,horse_man,961.0,472138,DE_09472138,Fichtelberg,11.90496208310794,50.0181723481967
CLUSTER_102,legume_str,12.3,479161,DE_09479161,Tröstau,11.90496208310794,50.0181723481967
CLUSTER_102,perm_grass,2607.84,472138,DE_09472138,Fichtelberg,11.90496208310794,50.0181723481967
CLUSTER_102,pig_man,0.303,479161,DE_09479161,Tröstau,11.90496208310794,50.0181723481967
CLUSTER_102,pig_slu,4.89,479161,DE_09479161,Tröstau,11.90496208310794,50.0181723481967
CLUSTER_102,rape_str,88.5,479161,DE_09479161,Tröstau,11.90496208310794,50.0181723481967
CLUSTER_103,beet_leaf,382.0,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,cattle_man,2660.0,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,cattle_slu,22700.0,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,cereal_str,3304.0,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,clover_alfalfa_grass,2787.6059999999998,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,horse_man,678.2,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,legume_str,84.58999999999999,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,maize_str,65.200176,577150,DE_09577150,Meinheim,10.862423021613305,48.98254255379043
CLUSTER_103,perm_grass,3797.4,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,pig_man,791.300184,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,pig_slu,10086.1,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_103,rape_str,208.4,577113,DE_09577113,Alesheim,10.862423021613305,48.98254255379043
CLUSTER_104,beet_leaf,1270.3,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,cattle_man,26110.0,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,cattle_slu,114400.0,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,cereal_str,1538.0,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,clover_alfalfa_grass,4683.2,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,horse_man,871.7,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,legume_str,171.70000000000002,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,maize_str,2760.0,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,perm_grass,1342.0,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,pig_man,527.2180000000001,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,pig_slu,7219.07,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_104,rape_str,732.1,171127,DE_09171127,Pleiskirchen,12.638224388612398,48.365693587824794
CLUSTER_105,cattle_man,16042.0,190111,DE_09190111,Altenstadt,10.801430692306775,47.80150046635332
CLUSTER_105,cattle_slu,80198.8,190111,DE_09190111,Altenstadt,10.801430692306775,47.80150046635332
CLUSTER_105,clover_alfalfa_grass,1028.5,190111,DE_09190111,Altenstadt,10.801430692306775,47.80150046635332
CLUSTER_105,horse_man,2293.0,190111,DE_09190111,Altenstadt,10.801430692306775,47.80150046635332
CLUSTER_105,legume_str,17.03,190111,DE_09190111,Altenstadt,10.801430692306775,47.80150046635332
CLUSTER_105,perm_grass,2199.59,190111,DE_09190111,Altenstadt,10.801430692306775,47.80150046635332
CLUSTER_105,pig_man,3.776,190111,DE_09190111,Altenstadt,10.801430692306775,47.80150046635332
CLUSTER_105,pig_slu,58.81,190111,DE_09190111,Altenstadt,10.801430692306775,47.80150046635332
CLUSTER_106,beet_leaf,408.0,778149,DE_09778149,Hawangen,10.257423119615032,47.988032239432656
CLUSTER_106,cattle_man,12224.0,778118,DE_09778118,Benningen,10.257423119615032,47.988032239432656
CLUSTER_106,cattle_slu,67740.0,778118,DE_09778118,Benningen,10.257423119615032,47.988032239432656
CLUSTER_106,cereal_str,566.1600000000001,778118,DE_09778118,Benningen,10.257423119615032,47.988032239432656
CLUSTER_106,clover_alfalfa_grass,4081.600869,778118,DE_09778118,Benningen,10.257423119615032,47.988032239432656
CLUSTER_106,horse_man,1081.1,778118,DE_09778118,Benningen,10.257423119615032,47.988032239432656
CLUSTER_106,legume_str,84.6,778118,DE_09778118,Benningen,10.257423119615032,47.988032239432656
CLUSTER_106,maize_str,227.0,778149,DE_09778149,Hawangen,10.257423119615032,47.988032239432656
CLUSTER_106,perm_grass,267.212,778118,DE_09778118,Benningen,10.257423119615032,47.988032239432656
CLUSTER_106,pig_man,245.613,778149,DE_09778149,Hawangen,10.257423119615032,47.988032239432656
CLUSTER_106,pig_slu,5000.0,778149,DE_09778149,Hawangen,10.257423119615032,47.988032239432656
CLUSTER_106,rape_str,253.62,778118,DE_09778118,Benningen,10.257423119615032,47.988032239432656
CLUSTER_107,beet_leaf,1072.0,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,cattle_man,13402.1,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,cattle_slu,55620.0,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,cereal_str,4333.0,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,clover_alfalfa_grass,6142.0,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,horse_man,1668.9,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,legume_str,421.2,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,maize_str,1970.0,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,perm_grass,515.14646,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,pig_man,993.2,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,pig_slu,18086.0,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_107,rape_str,1132.0,174111,DE_09174111,"Altomünster, M",11.206527176135754,48.38208494505294
CLUSTER_108,beet_leaf,3677.0,471111,DE_09471111,Altendorf,11.028019182308332,49.79302612400823
CLUSTER_108,cattle_man,372.4,471123,DE_09471123,"Buttenheim, M",11.028019182308332,49.79302612400823
CLUSTER_108,cattle_slu,3037.0,471123,DE_09471123,"Buttenheim, M",11.028019182308332,49.79302612400823
CLUSTER_108,cereal_str,5948.0,471111,DE_09471111,Altendorf,11.028019182308332,49.79302612400823
CLUSTER_108,clover_alfalfa_grass,8250.0,471111,DE_09471111,Altendorf,11.028019182308332,49.79302612400823
CLUSTER_108,horse_man,2893.0,471123,DE_09471123,"Buttenheim, M",11.028019182308332,49.79302612400823
CLUSTER_108,legume_str,386.8,471111,DE_09471111,Altendorf,11.028019182308332,49.79302612400823
CLUSTER_108,maize_str,350.0,471111,DE_09471111,Altendorf,11.028019182308332,49.79302612400823
CLUSTER_108,perm_grass,2784.81,471111,DE_09471111,Altendorf,11.028019182308332,49.79302612400823
CLUSTER_108,pig_man,291.926,471123,DE_09471123,"Buttenheim, M",11.028019182308332,49.79302612400823
CLUSTER_108,pig_slu,5534.0,471123,DE_09471123,"Buttenheim, M",11.028019182308332,49.79302612400823
CLUSTER_108,rape_str,1296.1,471111,DE_09471111,Altendorf,11.028019182308332,49.79302612400823
CLUSTER_109,cattle_man,10424.0,372113,DE_09372113,Arrach,12.908884982274342,49.19170162644844
CLUSTER_109,cattle_slu,48086.0,372113,DE_09372113,Arrach,12.908884982274342,49.19170162644844
CLUSTER_109,cereal_str,0.5802,372130,DE_09372130,Grafenwiesen,12.908884982274342,49.19170162644844
CLUSTER_109,clover_alfalfa_grass,3602.0,372113,DE_09372113,Arrach,12.908884982274342,49.19170162644844
CLUSTER_109,horse_man,2924.0,372113,DE_09372113,Arrach,12.908884982274342,49.19170162644844
CLUSTER_109,legume_str,13.7,372137,DE_09372137,"Bad Kötzting, St",12.908884982274342,49.19170162644844
CLUSTER_109,maize_str,39.230000000000004,372135,DE_09372135,Hohenwarth,12.908884982274342,49.19170162644844
CLUSTER_109,perm_grass,3999.4,372113,DE_09372113,Arrach,12.908884982274342,49.19170162644844
CLUSTER_109,pig_man,121.22265,372130,DE_09372130,Grafenwiesen,12.908884982274342,49.19170162644844
CLUSTER_109,pig_slu,1514.0,372137,DE_09372137,"Bad Kötzting, St",12.908884982274342,49.19170162644844
CLUSTER_109,rape_str,16.3,372151,DE_09372151,Rimbach,12.908884982274342,49.19170162644844
CLUSTER_11,beet_leaf,1.85,474138,DE_09474138,"Hiltpoltstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,cattle_man,3764.1,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,cattle_slu,28265.0,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,cereal_str,2825.4,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,clover_alfalfa_grass,4463.8,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,horse_man,1455.0,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,legume_str,180.37,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,maize_str,190.9,474132,DE_09474132,"Gräfenberg, St",11.264884073009409,49.66443555320607
CLUSTER_11,perm_grass,12350.0,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,pig_man,23.6720704,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,pig_slu,370.9,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_11,rape_str,672.41,474124,DE_09474124,"Egloffstein, M",11.264884073009409,49.66443555320607
CLUSTER_110,beet_leaf,2.69,672126,DE_09672126,"Geroda, M",9.840102264276641,50.28969299713465
CLUSTER_110,cattle_man,22036.0,672113,DE_09672113,"Bad Brückenau, St",9.840102264276641,50.28969299713465
CLUSTER_110,cattle_slu,24343.0,672113,DE_09672113,"Bad Brückenau, St",9.840102264276641,50.28969299713465
CLUSTER_110,clover_alfalfa_grass,1581.5,672113,DE_09672113,"Bad Brückenau, St",9.840102264276641,50.28969299713465
CLUSTER_110,horse_man,797.0,672113,DE_09672113,"Bad Brückenau, St",9.840102264276641,50.28969299713465
CLUSTER_110,legume_str,32.8,672126,DE_09672126,"Geroda, M",9.840102264276641,50.28969299713465
CLUSTER_110,perm_grass,7302.0,672113,DE_09672113,"Bad Brückenau, St",9.840102264276641,50.28969299713465
CLUSTER_110,pig_man,1.675022,672113,DE_09672113,"Bad Brückenau, St",9.840102264276641,50.28969299713465
CLUSTER_110,pig_slu,26.2009,672113,DE_09672113,"Bad Brückenau, St",9.840102264276641,50.28969299713465
CLUSTER_110,rape_str,218.1,672126,DE_09672126,"Geroda, M",9.840102264276641,50.28969299713465
CLUSTER_111,beet_leaf,1805.49,772157,DE_09772157,Hiltenfingen,10.756029027442832,48.10623849335892
CLUSTER_111,cattle_man,13173.0,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,cattle_slu,54520.0,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,cereal_str,4972.0,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,clover_alfalfa_grass,7266.0,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,horse_man,2114.0,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,legume_str,253.9,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,maize_str,503.2,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,perm_grass,97.55,772157,DE_09772157,Hiltenfingen,10.756029027442832,48.10623849335892
CLUSTER_111,pig_man,262.226,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,pig_slu,1772.000936,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_111,rape_str,739.75,181127,DE_09181127,Igling,10.756029027442832,48.10623849335892
CLUSTER_112,cattle_man,13057.0,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_112,cattle_slu,95060.0,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_112,cereal_str,1933.0,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_112,clover_alfalfa_grass,8797.0,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_112,horse_man,1571.0,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_112,legume_str,69.21000000000001,472119,DE_09472119,Bindlach,11.637585397909588,50.02332300431956
CLUSTER_112,perm_grass,1284.49,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_112,pig_man,508.8,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_112,pig_slu,9528.0,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_112,rape_str,740.13,472116,DE_09472116,"Bad Berneck i.Fichtelgebirge, S",11.637585397909588,50.02332300431956
CLUSTER_113,cattle_man,1617.0,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,cattle_slu,11400.0,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,cereal_str,1218.64,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,clover_alfalfa_grass,5228.6,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,horse_man,513.4,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,legume_str,53.1,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,perm_grass,3058.9,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,pig_man,2.456,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,pig_slu,55.910000000000004,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_113,rape_str,57.669999999999995,475128,DE_09475128,Geroldsgrün,11.601062356303824,50.311874141311684
CLUSTER_114,beet_leaf,323.0584,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,cattle_man,3025.0,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,cattle_slu,30090.0,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,cereal_str,6000.0,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,clover_alfalfa_grass,9800.0,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,horse_man,632.9,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,legume_str,233.9,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,maize_str,77.8,478176,DE_09478176,"Weismain, St",11.206247362102706,50.035142611297765
CLUSTER_114,perm_grass,3770.0,471209,DE_09471209,Wattendorf,11.206247362102706,50.035142611297765
CLUSTER_114,pig_man,77.82100000000001,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,pig_slu,340.8,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_114,rape_str,2133.0,471189,DE_09471189,Stadelhofen,11.206247362102706,50.035142611297765
CLUSTER_115,beet_leaf,52.0,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,cattle_man,12403.0,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,cattle_slu,44890.0,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,cereal_str,1700.47,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,clover_alfalfa_grass,7705.0,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,horse_man,190.35,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,legume_str,147.8,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,perm_grass,1.12,377145,DE_09377145,Pechbrunn,12.25526039558453,49.96473842872758
CLUSTER_115,pig_man,276.8087,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,pig_slu,3680.427,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_115,rape_str,646.0,377131,DE_09377131,"Konnersreuth, M",12.25526039558453,49.96473842872758
CLUSTER_116,beet_leaf,1830.0,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,cattle_man,856.0,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,cattle_slu,3950.0,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,cereal_str,5551.0,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,clover_alfalfa_grass,3034.6,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,horse_man,1252.0,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,legume_str,256.53,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,maize_str,4270.0,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,perm_grass,5942.01,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,pig_man,144.5,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,pig_slu,3613.0,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_116,rape_str,1331.7,186122,DE_09186122,"Geisenfeld, St",11.639536022020655,48.65434208818172
CLUSTER_117,cattle_man,13052.0,776114,DE_09776114,"Heimenkirch, M",9.889725125847221,47.63554361141098
CLUSTER_117,cattle_slu,92260.0,776114,DE_09776114,"Heimenkirch, M",9.889725125847221,47.63554361141098
CLUSTER_117,clover_alfalfa_grass,254.8,776114,DE_09776114,"Heimenkirch, M",9.889725125847221,47.63554361141098
CLUSTER_117,horse_man,1848.2,776114,DE_09776114,"Heimenkirch, M",9.889725125847221,47.63554361141098
CLUSTER_117,perm_grass,4115.893,776114,DE_09776114,"Heimenkirch, M",9.889725125847221,47.63554361141098
CLUSTER_117,pig_man,153.071,776114,DE_09776114,"Heimenkirch, M",9.889725125847221,47.63554361141098
CLUSTER_117,pig_slu,2550.2200000000003,776114,DE_09776114,"Heimenkirch, M",9.889725125847221,47.63554361141098
CLUSTER_118,beet_leaf,119.0,778180,DE_09778180,Kammlach,10.383237098597702,47.99963698792184
CLUSTER_118,cattle_man,21190.0,778136,DE_09778136,"Erkheim, M",10.383237098597702,47.99963698792184
CLUSTER_118,cattle_slu,125400.0,778136,DE_09778136,"Erkheim, M",10.383237098597702,47.99963698792184
CLUSTER_118,cereal_str,38.951,778136,DE_09778136,"Erkheim, M",10.383237098597702,47.99963698792184
CLUSTER_118,clover_alfalfa_grass,4784.0,778136,DE_09778136,"Erkheim, M",10.383237098597702,47.99963698792184
CLUSTER_118,horse_man,710.0,778136,DE_09778136,"Erkheim, M",10.383237098597702,47.99963698792184
CLUSTER_118,legume_str,97.25,778136,DE_09778136,"Erkheim, M",10.383237098597702,47.99963698792184
