PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_0,Upgrading_tech1,80000000.0,1196.5542843842252,1.5772533269070537,80000000.0,46783007.49684551,33216992.503154486,15.187223738033016,10.903869246050489,20.40539537756306,51.73782534072534,97.7256980354689,8760.0,49.36540711748482,12.173113158736982,0,0,0,0
Plant_1,Upgrading_tech1,80000000.0,1272.3317805029699,1.673000393633325,80000000.0,46382903.80483353,33617096.19516647,15.08193976769369,10.88386406144989,14.530589215380695,51.73782534072534,96.88991567173193,8760.0,47.79568973952001,10.815045642890134,0,0,0,0
Plant_2,Upgrading_tech1,80000000.0,1142.9369352156036,1.5095062492870612,80000000.0,46845468.03503171,33154531.964968286,15.203659710959695,10.906992272959798,24.054269506773153,51.73782534072534,97.85617275311782,8760.0,49.2850393695521,10.786171507133073,0,0,0,0
Plant_3,Upgrading_tech1,80000000.0,1230.2140664392434,1.619783438930805,80000000.0,46230770.595631115,33769229.404368885,15.041907174630754,10.876257400989768,16.933699537821898,51.73782534072534,96.57212242031076,8760.0,48.69656046428536,13.020522253768675,0,0,0,0
Plant_4,Upgrading_tech1,80000000.0,1176.3293427454132,1.5516985258579843,80000000.0,46784053.79338004,33215946.20661996,15.187499062293966,10.903921560877215,21.729953843063452,51.73782534072534,97.72788365936655,8760.0,50.042802420614336,11.786643148488452,0,0,0,0
Plant_5,Upgrading_tech1,80000000.0,1181.1712001506025,1.5578163532869667,80000000.0,45661031.81035559,34338968.18964441,14.891985135500171,10.847770461725991,18.828171136873888,51.73782534072534,95.38198686751022,8760.0,48.672659154013765,11.75793594686171,0,0,0,0
Plant_6,Upgrading_tech1,80000000.0,1293.779256271552,1.700099902039467,80000000.0,46197766.01591793,33802233.98408207,15.033222293033909,10.874607172004108,12.702322004564765,51.73782534072534,96.50317867848194,8760.0,47.992009612728886,12.248505401274398,0,0,0,0
Plant_7,Upgrading_tech1,80000000.0,1159.0738287649933,1.52989568287635,80000000.0,46304760.10753397,33695239.89246603,15.061376901434393,10.879956876584911,21.754624565216083,51.73782534072534,96.7266801771736,8760.0,49.944107797485614,9.743524666575228,0,0,0,0
Plant_8,Upgrading_tech1,80000000.0,1191.6655520019879,1.5710762715843862,80000000.0,46147246.68082681,33852753.31917319,15.019928548728405,10.872081205249554,19.261425714678793,51.73782534072534,96.3976481119317,8760.0,48.46948197036471,10.694058178403104,0,0,0,0
Plant_9,Upgrading_tech1,80000000.0,1184.718132485134,1.5622980052870217,80000000.0,47084507.84226962,32915492.15773038,15.266561054980286,10.918944263321693,21.87322190766694,51.73782534072534,98.35550644863031,8760.0,50.00866636569815,10.708627622109992,0,0,0,0
