PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_0,Upgrading_tech1,80000000.0,258.46667432130977,0.3918516043922393,80000000.0,45955673.1981556,34044326.8018444,14.969517574598346,10.862502531115993,15.037673192015296,51.73782534072534,31.209422581603857,8760.0,49.36540711748482,12.173113158736982,0,0,0,0
Plant_1,Upgrading_tech1,80000000.0,313.0246782311129,0.4608526610709911,80000000.0,45524716.32082644,34475283.67917356,14.8561148442659,10.840954687249535,11.868895039391175,51.73782534072534,31.699078492829795,8760.0,47.79568973952001,10.815045642890134,0,0,0,0
Plant_2,Upgrading_tech1,80000000.0,221.406179686614,0.34491616476393805,80000000.0,45779528.41591448,34220471.58408552,14.923166535107448,10.853695292003936,14.493816365849227,51.73782534072534,28.280381834945775,8760.0,49.2850393695521,10.786171507133073,0,0,0,0
Plant_3,Upgrading_tech1,80000000.0,286.7147708426515,0.4275863351725988,80000000.0,46061890.51787913,33938109.48212087,14.997467781913501,10.867813397102168,13.9841970423023,51.73782534072534,31.979948566307836,8760.0,48.69656046428536,13.020522253768675,0,0,0,0
Plant_4,Upgrading_tech1,80000000.0,224.62566889530444,0.34899705817432825,80000000.0,45978458.7594949,34021541.2405051,14.975513406209265,10.863641809182957,15.206242250177937,51.73782534072534,29.16087260144265,8760.0,50.042802420614336,11.786643148488452,0,0,0,0
Plant_5,Upgrading_tech1,80000000.0,270.1188445569624,0.40659489143490557,80000000.0,45304081.24865828,34695918.75134172,14.798056553733375,10.829922933641125,12.382201781533674,51.73782534072534,29.45456111747147,8760.0,48.672659154013765,11.75793594686171,0,0,0,0
Plant_6,Upgrading_tech1,80000000.0,327.02020180525636,0.4785445954076091,80000000.0,45675070.073603496,34324929.926396504,14.89567918811932,10.848472374888386,11.09071494473638,51.73782534072534,31.803770532586473,8760.0,47.992009612728886,12.248505401274398,0,0,0,0
Plant_7,Upgrading_tech1,80000000.0,177.68780201565352,0.2893816406220959,80000000.0,44439056.23632295,35560943.76367705,14.570432391398077,10.786671683024355,10.985491891920352,51.73782534072534,22.19979941640056,8760.0,49.944107797485614,9.743524666575228,0,0,0,0
Plant_8,Upgrading_tech1,80000000.0,267.8031675411985,0.40366527580802414,80000000.0,45707660.138625346,34292339.861374654,14.904254993610797,10.85010187813948,13.891759126023885,51.73782534072534,30.7267179622551,8760.0,48.46948197036471,10.694058178403104,0,0,0,0
Plant_9,Upgrading_tech1,80000000.0,174.71662546101942,0.2855960354442828,80000000.0,44710900.057563834,35289099.942436166,14.641965839811238,10.800263874086404,11.50345490497885,51.73782534072534,22.465588691579352,8760.0,50.00866636569815,10.708627622109992,0,0,0,0
