Longitude,Latitude,Location
11.215417240258425,48.06960803192524,A
12.205202086151932,49.50227956797867,B
9.261348009884365,49.88476617410722,C
10.83079957947446,48.883571185282726,D
12.393634797683008,48.0384038221881,E
10.963577101202628,50.16017519170028,F
13.061544972674753,48.902643144066104,G
10.139628232180863,49.75631137187534,H
11.366620988374814,48.50726767197976,I
10.53936229447795,47.97728180315893,J
