SupplyNode,PlantLocation,Feedstock,FlowTons
DE_09374163,A,clover_alfalfa_grass,671.0
DE_09377113,A,clover_alfalfa_grass,238.0
DE_09377115,A,clover_alfalfa_grass,791.0
DE_09377127,A,clover_alfalfa_grass,1310.0
DE_09377133,A,clover_alfalfa_grass,1540.0
DE_09377143,A,clover_alfalfa_grass,428.0
DE_09462000,A,clover_alfalfa_grass,1470.0
DE_09463000,A,clover_alfalfa_grass,159.0
DE_09463000,A,horse_man,305.0
DE_09463000,A,cattle_man,1140.0
DE_09464000,A,clover_alfalfa_grass,3070.0
DE_09464000,A,horse_man,419.0
DE_09464000,A,cattle_man,2000.0
DE_09471119,A,clover_alfalfa_grass,110.0
DE_09471123,A,maize_str,81.8
DE_09471142,A,clover_alfalfa_grass,3650.0
DE_09471142,A,cattle_man,1220.0
DE_09471150,A,maize_str,29.0
DE_09471151,A,clover_alfalfa_grass,3820.0
DE_09471151,A,horse_man,289.0
DE_09471151,A,cattle_man,1180.0
DE_09471155,A,clover_alfalfa_grass,1420.0
DE_09471155,A,cattle_man,253.0
DE_09471159,A,clover_alfalfa_grass,557.0
DE_09471159,A,maize_str,102.0
DE_09471174,A,clover_alfalfa_grass,22.177405447582487
DE_09471174,A,maize_str,74.9
DE_09471174,A,horse_man,388.0
DE_09471175,A,maize_str,46.9
DE_09471185,A,clover_alfalfa_grass,3630.0
DE_09471185,A,maize_str,200.0
DE_09471185,A,horse_man,479.0
DE_09471185,A,cattle_man,2510.0
DE_09471189,A,clover_alfalfa_grass,2940.0
DE_09471189,A,horse_man,189.0
DE_09471189,A,cattle_man,275.0
DE_09471195,A,maize_str,32.8
DE_09471209,A,clover_alfalfa_grass,1750.0
DE_09471214,A,clover_alfalfa_grass,78.0
DE_09471214,A,maize_str,104.0
DE_09471214,A,horse_man,498.0
DE_09471214,A,cattle_man,226.0
DE_09472111,A,clover_alfalfa_grass,2060.0
DE_09472115,A,clover_alfalfa_grass,3780.0
DE_09472115,A,cattle_man,939.0
DE_09472116,A,clover_alfalfa_grass,2260.0
DE_09472116,A,cattle_man,4320.0
DE_09472119,A,clover_alfalfa_grass,4060.0
DE_09472119,A,cattle_man,3080.0
DE_09472121,A,clover_alfalfa_grass,197.0
DE_09472127,A,clover_alfalfa_grass,2130.0
DE_09472131,A,clover_alfalfa_grass,4160.0
DE_09472131,A,cattle_man,1180.0
DE_09472133,A,clover_alfalfa_grass,575.0
DE_09472139,A,clover_alfalfa_grass,3390.0
DE_09472139,A,cattle_man,3420.0
DE_09472140,A,clover_alfalfa_grass,712.0
DE_09472141,A,clover_alfalfa_grass,265.0
DE_09472143,A,clover_alfalfa_grass,1450.0
DE_09472146,A,clover_alfalfa_grass,669.0
DE_09472150,A,clover_alfalfa_grass,292.0
DE_09472154,A,clover_alfalfa_grass,10400.0
DE_09472154,A,horse_man,210.0
DE_09472154,A,cattle_man,1510.0
DE_09472155,A,clover_alfalfa_grass,329.0
DE_09472156,A,clover_alfalfa_grass,1630.0
DE_09472164,A,clover_alfalfa_grass,231.0
DE_09472166,A,clover_alfalfa_grass,206.0
DE_09472167,A,clover_alfalfa_grass,743.0
DE_09472167,A,maize_str,68.5
DE_09472167,A,cattle_man,2290.0
DE_09472175,A,clover_alfalfa_grass,5100.0
DE_09472176,A,clover_alfalfa_grass,1370.0
DE_09472176,A,cattle_man,825.0
DE_09472179,A,clover_alfalfa_grass,3560.0
DE_09472180,A,clover_alfalfa_grass,1440.0
DE_09472184,A,clover_alfalfa_grass,341.0
DE_09472188,A,clover_alfalfa_grass,903.0
DE_09472190,A,clover_alfalfa_grass,3810.0
DE_09472197,A,clover_alfalfa_grass,6890.0
DE_09472199,A,clover_alfalfa_grass,5540.0
DE_09473112,A,clover_alfalfa_grass,1510.0
DE_09473112,A,horse_man,123.0
DE_09473112,A,cattle_man,176.0
DE_09473120,A,clover_alfalfa_grass,25.3
DE_09473120,A,cattle_man,138.0
DE_09473121,A,clover_alfalfa_grass,960.0
DE_09473121,A,maize_str,41.8
DE_09473121,A,horse_man,39.7
DE_09473121,A,cattle_man,84.2
DE_09473132,A,maize_str,179.0
DE_09473132,A,horse_man,83.9
DE_09473132,A,cattle_man,751.0
DE_09473134,A,clover_alfalfa_grass,323.0
DE_09473134,A,maize_str,176.0
DE_09473134,A,cattle_man,300.0
DE_09473138,A,clover_alfalfa_grass,1260.0
DE_09473138,A,maize_str,30.0
DE_09473138,A,horse_man,396.0
DE_09473138,A,cattle_man,1860.0
DE_09473141,A,clover_alfalfa_grass,258.0
DE_09473141,A,maize_str,23.8
DE_09473141,A,horse_man,44.5
DE_09473141,A,pig_man,40.9
DE_09473144,A,clover_alfalfa_grass,4660.0
DE_09473144,A,maize_str,217.0
DE_09473144,A,horse_man,222.0
DE_09473151,A,clover_alfalfa_grass,571.0
DE_09473151,A,maize_str,205.0
DE_09473151,A,horse_man,339.0
DE_09473151,A,cattle_man,3220.0
DE_09473151,A,pig_man,820.0
DE_09473153,A,horse_man,401.0
DE_09473158,A,horse_man,485.0
DE_09473159,A,clover_alfalfa_grass,559.0
DE_09473159,A,maize_str,74.9
DE_09473159,A,horse_man,132.0
DE_09473159,A,cattle_man,1650.0
DE_09473159,A,pig_man,194.0
DE_09473165,A,maize_str,404.0
DE_09473165,A,horse_man,843.0
DE_09473166,A,clover_alfalfa_grass,136.0
DE_09473166,A,maize_str,59.4
DE_09473166,A,horse_man,1100.0
DE_09473166,A,cattle_man,415.0
DE_09473170,A,clover_alfalfa_grass,1300.0
DE_09473170,A,maize_str,24.9
DE_09473170,A,horse_man,446.0
DE_09473170,A,cattle_man,188.0
DE_09473174,A,horse_man,553.0
DE_09473174,A,cattle_man,1240.0
DE_09473175,A,clover_alfalfa_grass,2120.0
DE_09473175,A,maize_str,85.6
DE_09473175,A,horse_man,517.0
DE_09474121,A,maize_str,29.7
DE_09474129,A,clover_alfalfa_grass,856.9448211188511
DE_09474168,A,clover_alfalfa_grass,593.0
DE_09474176,A,clover_alfalfa_grass,5720.0
DE_09474176,A,maize_str,37.9
DE_09475112,A,clover_alfalfa_grass,1920.0
DE_09475112,A,horse_man,315.0
DE_09475112,A,cattle_man,679.0
DE_09475113,A,clover_alfalfa_grass,4010.0
DE_09475113,A,horse_man,80.2
DE_09475113,A,cattle_man,1470.0
DE_09475120,A,clover_alfalfa_grass,1630.0
DE_09475120,A,cattle_man,751.0
DE_09475123,A,clover_alfalfa_grass,2650.0
DE_09475123,A,horse_man,175.0
DE_09475127,A,clover_alfalfa_grass,1390.0
DE_09475128,A,clover_alfalfa_grass,1640.0
DE_09475128,A,horse_man,424.0
DE_09475128,A,cattle_man,467.0
DE_09475136,A,clover_alfalfa_grass,2660.0
DE_09475136,A,horse_man,163.0
DE_09475136,A,cattle_man,3890.0
DE_09475137,A,clover_alfalfa_grass,943.0
DE_09475137,A,horse_man,64.2
DE_09475137,A,cattle_man,522.0
DE_09475141,A,clover_alfalfa_grass,3420.0
DE_09475141,A,horse_man,23.8
DE_09475141,A,cattle_man,4850.0
DE_09475142,A,clover_alfalfa_grass,5800.0
DE_09475142,A,horse_man,218.0
DE_09475142,A,cattle_man,5880.0
DE_09475145,A,clover_alfalfa_grass,457.0
DE_09475145,A,cattle_man,875.0
DE_09475146,A,clover_alfalfa_grass,1320.0
DE_09475146,A,horse_man,109.0
DE_09475154,A,clover_alfalfa_grass,5150.0
DE_09475154,A,horse_man,1150.0
DE_09475154,A,cattle_man,5380.0
DE_09475156,A,clover_alfalfa_grass,3430.0
DE_09475156,A,horse_man,218.0
DE_09475156,A,cattle_man,1790.0
DE_09475158,A,clover_alfalfa_grass,2880.0
DE_09475158,A,cattle_man,168.0
DE_09475161,A,clover_alfalfa_grass,3630.0
DE_09475162,A,clover_alfalfa_grass,4210.0
DE_09475165,A,clover_alfalfa_grass,2880.0
DE_09475165,A,horse_man,40.9
DE_09475165,A,cattle_man,2210.0
DE_09475168,A,clover_alfalfa_grass,5750.0
DE_09475168,A,cattle_man,4710.0
DE_09475169,A,clover_alfalfa_grass,3500.0
DE_09475169,A,horse_man,89.4
DE_09475169,A,cattle_man,1150.0
DE_09475171,A,clover_alfalfa_grass,2640.0
DE_09475171,A,horse_man,535.0
DE_09475171,A,cattle_man,4120.0
DE_09475174,A,clover_alfalfa_grass,613.0
DE_09475174,A,cattle_man,1230.0
DE_09475175,A,clover_alfalfa_grass,2550.0
DE_09475175,A,horse_man,103.0
DE_09475175,A,cattle_man,2730.0
DE_09475181,A,clover_alfalfa_grass,1850.0
DE_09475181,A,cattle_man,1130.0
DE_09475182,A,clover_alfalfa_grass,955.0
DE_09475184,A,clover_alfalfa_grass,1540.0
DE_09475184,A,cattle_man,1870.0
DE_09475189,A,clover_alfalfa_grass,1510.0
DE_09475189,A,cattle_man,2650.0
DE_09475453,A,clover_alfalfa_grass,88.6
DE_09476145,A,clover_alfalfa_grass,5320.0
DE_09476145,A,maize_str,130.0
DE_09476145,A,horse_man,1200.0
DE_09476145,A,cattle_man,2920.0
DE_09476145,A,pig_man,70.2
DE_09476146,A,clover_alfalfa_grass,998.0
DE_09476146,A,maize_str,22.4
DE_09476146,A,horse_man,782.0
DE_09476146,A,cattle_man,731.0
DE_09476146,A,pig_man,331.0
DE_09476152,A,clover_alfalfa_grass,1380.0
DE_09476152,A,horse_man,120.0
DE_09476152,A,cattle_man,1160.0
DE_09476154,A,clover_alfalfa_grass,1310.0
DE_09476154,A,maize_str,47.4
DE_09476154,A,horse_man,628.0
DE_09476154,A,cattle_man,1200.0
DE_09476154,A,pig_man,82.6
DE_09476159,A,clover_alfalfa_grass,604.0
DE_09476159,A,horse_man,326.0
DE_09476159,A,cattle_man,108.0
DE_09476164,A,clover_alfalfa_grass,1960.0
