PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_0,Upgrading_tech1,60000000,50.66342044193747,0.1371991141708786,54794520.54794521,31304667.132474434,23489853.415470775,11.474863247438062,12.994990956378704,7.635075052923803,42.69592899836638,15.258312990720922,8000.000000000001,49.36540711748482,12.173113158736982,0.0,0.0,0.0,0.0
Plant_1,Upgrading_tech1,60000000,70.0008996811325,0.1690773968424666,54794520.54794521,31122171.107882936,23672349.440062277,11.436684298186403,12.958491751460409,6.280309884964933,42.69592899836638,15.169361990188145,8000.000000000001,47.79568973952001,10.815045642890134,0.0,0.0,0.0,0.0
Plant_2,Upgrading_tech1,60000000,48.77882329277295,0.13402174168117242,54794520.54794521,31667630.723866694,23126889.82407852,11.550796783891712,13.067583674657152,7.785020274423583,42.69592899836638,15.281717048206604,8000.000000000001,49.2850393695521,10.786171507133073,0.0,0.0,0.0,0.0
Plant_3,Upgrading_tech1,60000000,60.38480253452798,0.15337210115178723,54794520.54794388,31616530.232933376,23177990.315010507,11.540106342527656,13.057363576470491,7.154443201408311,42.695928998365346,15.41031923237564,7999.999999999807,48.69656046428536,13.020522253768675,0.0,0.0,0.0,0.0
Plant_4,FlexEEG_biogas,60000000,35.24582113261003,0.12562557811539543,54794520.5479452,30493498.87543213,24301021.67251307,17.914124383978688,6.734057529883816,6.632199305411743,34.322962612801646,0.0,8000.0,50.042802420614336,11.786643148488452,9.355030635669651,4.0130664260023705,2.432161470304467,1.7611941653382708
Plant_5,FlexEEG_biogas,60000000,47.321865007760096,0.15086682657565187,54794520.54794522,29385315.84192132,25409204.706023898,17.560569668967183,6.734057529883816,5.489206496193356,34.322962612801646,0.0,8000.000000000002,48.672659154013765,11.75793594686171,9.015053702528158,3.8672251060602134,2.343772791551645,1.7611941653382708
Plant_6,Upgrading_tech1,60000000,77.74996013826023,0.18156960037727687,54794520.54794521,31139629.099857505,23654891.448087707,11.440336584810865,12.961983349855323,5.7824063559696235,42.69592899836638,15.177871248715324,8000.000000000001,47.992009612728886,12.248505401274398,0.0,0.0,0.0,0.0
Plant_7,FlexEEG_biogas,60000000,39.23413634960751,0.13406626045299364,54794520.5479452,30039220.095426872,24755300.45251833,17.769191282005597,6.734057529883816,6.226541085465059,34.322962612801646,0.0,8000.0,49.944107797485614,9.743524666575228,9.215663489857867,3.9532815214385586,2.395928194811248,1.7611941653382708
Plant_8,FlexEEG_biogas,60000000,44.33247759583874,0.14470100152122978,54794520.54794522,29675653.791449584,25118866.756495636,17.65319908838468,6.734057529883816,5.7772588807567065,34.322962612801646,0.0,8000.000000000002,48.46948197036471,10.694058178403104,9.104125816673863,3.9054347415699313,2.3669301464060193,1.7611941653382708
Plant_9,FlexEEG_biogas,60000000,43.09725472995129,0.14213890872387624,54794520.54794522,30014625.91209716,24779894.63584806,17.761344753756134,6.734057529883816,5.96615383747295,34.322962612801646,0.0,8000.000000000002,50.00866636569815,10.708627622109992,9.208118296718547,3.950044828535635,2.3939665627488695,1.7611941653382708
