PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
A,Upgrading_tech1,60000000,44.921070225118804,0.12746817478042538,54794520.5479452,31362133.25750412,23432387.290441085,11.486885406693906,13.00648418138464,7.671427362683221,42.69592899836638,14.91874604318248,8000.0,49.3777336980791,12.457116825687566,0.0,0.0,0.0,0.0
K,Upgrading_tech1,60000000,46.1176229645556,0.12950832983850913,54794520.5479452,31918870.430431813,22875650.117513392,11.603357205568962,13.117831615970179,8.214521121594393,42.69592899836638,15.534936776183239,8000.0,47.87431679192061,10.321613453174328,0.0,0.0,0.0,0.0
S,Upgrading_tech1,40000000,24.396612745630854,0.10488078413489332,36529680.36529679,21335017.278167177,15194663.087129615,7.747238860917568,9.065245355845029,5.356395460737368,32.57818632069874,10.39897245720952,7999.999999999997,47.70415452949567,10.680726102652608,0.0,0.0,0.0,0.0
T,Upgrading_tech1,20000000,5.208011406196945,0.06496277633652281,18264840.18264843,10441384.42488407,7823455.757764361,3.826313277254523,4.776412441923398,2.456417015490071,20.533097764752856,5.089270265584413,8000.000000000013,48.25056867323976,11.84041403348858,0.0,0.0,0.0,0.0
V,FlexEEG_biogas,60000000,46.23497384072266,0.14863051307074593,54794520.5479452,29066676.14522893,25727844.402716275,17.458910860134445,6.734057529883814,5.458600202603792,34.322962612801646,0.0,8000.0,48.85162910044787,12.136790269018425,8.917298960231287,3.8252908474167073,2.3183580893434597,1.7611941653382708
AD,Upgrading_tech1,20000000,10.35811845308831,0.08578423058553786,18264840.182648405,10561762.700275682,7703077.4823727235,3.8514969275694586,4.800488097001718,2.1795249327353527,20.533097764752856,5.147944245264043,8000.000000000002,48.81852716572336,13.421343559295847,0.0,0.0,0.0,0.0
AF,Upgrading_tech1,40000000,28.729003036735286,0.11491162642162411,36529680.36529684,21097667.9415889,15432012.423707938,7.697584364078965,9.017775488529374,4.9385898315716545,32.57818632069874,10.266569535451337,8000.000000000008,49.009276808730576,12.807211410604712,0.0,0.0,0.0,0.0
AJ,Upgrading_tech1,20000000,11.165547845513164,0.08892461577528521,18264840.182648398,10530081.96653045,7734758.216117949,3.8448691825069448,4.794151950252671,2.111008249787642,20.533097764752856,5.132502632382013,7999.999999999998,48.2994635341728,10.648148676159964,0.0,0.0,0.0,0.0
AL,Upgrading_tech1,40000000,31.363694238204737,0.12091202265569057,36529680.3652968,20867447.960638493,15662232.404658312,7.649421358944478,8.971731492339293,4.668738534584252,32.57818632069874,10.171072925119958,8000.000000000001,47.94517964511695,12.406041562617682,0.0,0.0,0.0,0.0
AM,Upgrading_tech1,60000000,43.573552658884516,0.12516217252343065,54794520.5479452,31498280.05038175,23296240.49756345,11.515367898340978,13.033713539960168,7.871658303360228,42.69592899836638,15.029633602822935,8000.0,49.61390400424837,10.552797211215996,0.0,0.0,0.0,0.0
