PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
AV,EEG_CHP_large1,500000,0.157605734340464,0.05355211286086181,456621.00456621003,291649.4966606501,164971.50790555988,0.23304372791104935,0.12310883420673015,0.016757092679914213,1.2677361912872565,0,8000.0,50.07135494640782,11.523129927586671,0,0,0,0
AX,EEG_CHP_large1,500000,0.1719058386722685,0.05456992938657801,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.01582226276149273,1.2677361912872565,0,8000.0,48.59779675671462,12.763294961388846,0,0,0,0
AY,EEG_CHP_large1,500000,0.12023145583284944,0.050869597831066704,456621.00456621003,291649.49666065007,164971.50790555996,0.2330437279110493,0.12310883420673015,0.019200333156882167,1.2677361912872565,0,8000.0,50.18557323356107,11.978647320527797,0,0,0,0
AZ,EEG_CHP_large1,500000,0.16954343689877716,0.05440210323117434,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.01597669826811203,1.2677361912872565,0,8000.0,48.56691499046496,11.447106134960457,0,0,0,0
BA,EEG_CHP_large1,500000,0.13566650429707727,0.051981434917645064,456621.00456621003,291649.4966606501,164971.50790555993,0.2330437279110493,0.12310883420673015,0.018191309393009888,1.2677361912872565,0,8000.0,49.404819817215774,12.110022781012592,0,0,0,0
BB,EEG_CHP_large1,500000,0.2123947096779737,0.057427180411474765,456621.00456621003,291649.49666065024,164971.50790555976,0.2330437279110494,0.12310883420673015,0.013175414381858729,1.2677361912872565,0,8000.0,48.49041834352908,11.004837093947604,0,0,0,0
BE,EEG_CHP_large1,500000,0.13398791338265248,0.05186079627068896,456621.00456621003,291649.4966606501,164971.50790555993,0.2330437279110493,0.12310883420673015,0.01830104264887883,1.2677361912872565,0,8000.0,48.95602197507724,10.957687818166722,0,0,0,0
BF,EEG_CHP_large1,500000,0.19782551537211157,0.056403149288352994,456621.0045662099,291649.49666065007,164971.50790555988,0.2330437279110493,0.12310883420673015,0.014127835315887908,1.2677361912872565,0,7999.999999999997,48.408766583197256,12.18504707800676,0,0,0,0
BG,EEG_CHP_large1,500000,0.17960269249830274,0.05511585159370913,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.015319102150399139,1.2677361912872565,0,8000.0,48.85340725641289,12.002742896221212,0,0,0,0
BJ,EEG_CHP_large1,500000,0.16131943923144676,0.05381688387460848,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.016514319455347,1.2677361912872565,0,8000.0,48.46894340233828,10.664886688814294,0,0,0,0
