PlantLocation,Longitude,Latitude,Alternative,Capacity,NPV_EUR,IRR,CAPEX_EUR,OPEX_EUR,Feed_Trans_Cost
Plant_6,12.248505401274398,47.992009612728886,Upgrading_tech1,60000000.0,98.31435192318884,0,43.69592899836637,8.48354809962104,5.779484053144106
Plant_0,12.173113158736982,49.36540711748482,Upgrading_tech1,60000000.0,63.6838478063513,0,43.69592899836637,8.475906657220307,7.957575906990099
Plant_3,13.020522253768675,48.69656046428536,Upgrading_tech1,60000000.0,47.859570868875686,0,43.69592899836637,8.425606201209712,7.983557085682201
Plant_8,10.694058178403104,48.46948197036471,Upgrading_tech1,60000000.0,48.452801257809355,0,43.69592899836638,8.440430859043873,8.33629457519069
Plant_4,11.786643148488452,50.042802420614336,Upgrading_tech1,60000000.0,33.50823384936421,0,43.69592899836637,8.423312253608994,8.390313045244444
Plant_1,10.815045642890134,47.79568973952001,Upgrading_tech1,60000000.0,73.41879731518304,0,43.69592899836273,8.432200157165944,6.83053638397302
Plant_7,9.743524666575228,49.944107797485614,FlexEEG_biogas,60000000.0,21.437055494136693,0,34.32296261280164,6.734057529883816,6.579505530342181
Plant_5,11.75793594686171,48.672659154013765,FlexEEG_biogas,60000000.0,23.53401975338209,0,34.32296261280164,6.734057529883816,6.099552915859415
Plant_9,10.708627622109992,50.00866636569815,FlexEEG_biogas,60000000.0,12.439980185889432,0,34.32296261280164,6.734057529883816,7.327024042304901
