PlantLocation,SupplyNode,Feedstock,FlowTons,Distance_km
E,CLUSTER_0,horse_man,2610.0,40.116063588880586
E,CLUSTER_0,pig_man,1695.2,40.116063588880586
E,CLUSTER_100,cattle_man,9536.0,24.787700901177715
E,CLUSTER_100,horse_man,3925.5,24.787700901177715
E,CLUSTER_100,pig_man,69.61,24.787700901177715
E,CLUSTER_101,pig_man,311.45,107.07514894897352
E,CLUSTER_104,pig_man,527.2180000000001,49.6483807908765
E,CLUSTER_107,pig_man,993.2,62.93090581073481
E,CLUSTER_111,pig_man,262.226,94.181930729094
E,CLUSTER_116,pig_man,144.5,56.919720832973454
E,CLUSTER_122,cattle_man,17000.0,24.555881517768704
E,CLUSTER_122,horse_man,5260.0,24.555881517768704
E,CLUSTER_122,pig_man,40.78257,24.555881517768704
E,CLUSTER_125,pig_man,536.0,93.00528920316223
E,CLUSTER_126,horse_man,1435.2,41.620311781374056
E,CLUSTER_126,pig_man,2894.0,41.620311781374056
E,CLUSTER_13,pig_man,152.17000000000002,95.85522446184363
E,CLUSTER_131,horse_man,1232.0,34.87070742784063
E,CLUSTER_131,pig_man,1497.8,34.87070742784063
E,CLUSTER_132,pig_man,943.9,106.75436170062672
E,CLUSTER_135,pig_man,159.368,62.50108714118152
E,CLUSTER_138,pig_man,1203.8,84.5721632309565
E,CLUSTER_14,pig_man,256.805,111.79827872117336
E,CLUSTER_142,cattle_man,32190.000000000004,16.545679246285765
E,CLUSTER_142,horse_man,1981.9999999999998,16.545679246285765
E,CLUSTER_142,pig_man,67.2671,16.545679246285765
E,CLUSTER_144,pig_man,1094.5,55.80919083999145
E,CLUSTER_145,pig_man,104.2,96.256378327161
E,CLUSTER_149,horse_man,2613.8,40.65080959512734
E,CLUSTER_149,pig_man,19.0894,40.65080959512734
E,CLUSTER_150,pig_man,605.1,112.28448255867988
E,CLUSTER_151,horse_man,5352.0,30.798722758316025
E,CLUSTER_151,pig_man,33.274,30.798722758316025
E,CLUSTER_152,horse_man,2493.3,39.82393852684487
E,CLUSTER_152,pig_man,174.14849999999998,39.82393852684487
E,CLUSTER_155,pig_man,1243.7,76.92378788109698
E,CLUSTER_159,pig_man,3550.315,105.66209946744748
E,CLUSTER_162,pig_man,126.94,80.59017478322741
E,CLUSTER_165,horse_man,1926.7,27.54620888042217
E,CLUSTER_165,pig_man,1019.9,27.54620888042217
E,CLUSTER_175,pig_man,35.4,77.45921163150477
E,CLUSTER_176,pig_man,232.96,104.90168417063202
E,CLUSTER_180,pig_man,6160.0,53.68151260962062
E,CLUSTER_182,pig_man,1527.0,73.67874507267523
E,CLUSTER_184,pig_man,1364.0,71.14488117542673
E,CLUSTER_186,pig_man,471.4,75.1547469148147
E,CLUSTER_187,pig_man,939.3,93.70233725748228
E,CLUSTER_195,pig_man,34.13825,108.43053913262682
E,CLUSTER_2,pig_man,1666.5,58.97093725206919
E,CLUSTER_20,horse_man,3289.0,38.20635512290734
E,CLUSTER_20,pig_man,3376.0,38.20635512290734
E,CLUSTER_202,pig_man,229.17,101.99624131061265
E,CLUSTER_203,horse_man,3313.0,39.53571300913105
E,CLUSTER_203,pig_man,696.08362,39.53571300913105
E,CLUSTER_204,pig_man,37.494,64.73530635503914
E,CLUSTER_205,horse_man,3447.0,30.478424563338063
E,CLUSTER_205,pig_man,123.23616,30.478424563338063
E,CLUSTER_208,pig_man,22.65,72.53541449913136
E,CLUSTER_210,pig_man,122.09999999999998,110.8735823181419
E,CLUSTER_212,pig_man,132.0,80.92452780507553
E,CLUSTER_218,cattle_man,42980.0,25.02092809452386
E,CLUSTER_218,horse_man,4008.0000000000005,25.02092809452386
E,CLUSTER_219,pig_man,686.0,104.297730044218
E,CLUSTER_22,cattle_man,44030.0,14.659576076363248
E,CLUSTER_22,horse_man,2301.0,14.659576076363248
E,CLUSTER_22,pig_man,696.0,14.659576076363248
E,CLUSTER_223,pig_man,439.438657,96.35859036399464
E,CLUSTER_225,pig_man,1314.9,87.81060446845963
E,CLUSTER_229,pig_man,38.028209,100.62730098340886
E,CLUSTER_233,pig_man,435.2,79.57899263602016
E,CLUSTER_235,pig_man,439.78,93.90486796327856
E,CLUSTER_239,pig_man,931.74,45.99382935023328
E,CLUSTER_240,pig_man,24.931,84.21204164489973
E,CLUSTER_256,pig_man,14.8359,50.1300624975198
E,CLUSTER_257,pig_man,1704.41,49.79195707003715
E,CLUSTER_263,pig_man,198.21,48.597745057707215
E,CLUSTER_267,pig_man,778.8,68.47471305541262
E,CLUSTER_270,pig_man,61.2952,100.3318660043116
E,CLUSTER_273,pig_man,524.6,84.1395083919137
E,CLUSTER_274,pig_man,587.9,89.9247563881004
E,CLUSTER_279,cattle_man,21730.0,4.311790666415534
E,CLUSTER_279,cattle_slu,74670.0,4.311790666415534
E,CLUSTER_279,horse_man,1665.3,4.311790666415534
E,CLUSTER_279,pig_slu,11484.0,4.311790666415534
E,CLUSTER_279,pig_man,723.8400164000001,4.311790666415534
E,CLUSTER_280,pig_man,171.3,108.77786891084716
E,CLUSTER_282,pig_man,277.076,99.66421190788074
E,CLUSTER_284,pig_man,447.9,87.4042787107065
E,CLUSTER_288,cattle_man,23510.0,13.103351900147086
E,CLUSTER_288,cattle_slu,27481.68178335092,13.103351900147086
E,CLUSTER_288,horse_man,1884.0,13.103351900147086
E,CLUSTER_288,pig_man,786.0,13.103351900147086
E,CLUSTER_29,horse_man,2338.7,34.34813458590196
E,CLUSTER_290,pig_man,122.18799999999999,94.00136605133132
E,CLUSTER_291,pig_man,7740.0,100.63583726909164
E,CLUSTER_292,pig_man,2862.0,89.0243321337813
E,CLUSTER_297,pig_man,153.126,68.15267477493703
E,CLUSTER_3,pig_man,16.916,61.64823679520245
E,CLUSTER_300,cattle_man,12150.0,12.757921305167269
E,CLUSTER_300,cattle_slu,48040.0,12.757921305167269
E,CLUSTER_300,horse_man,6326.0,12.757921305167269
E,CLUSTER_300,pig_man,581.8449999999999,12.757921305167269
E,CLUSTER_301,pig_man,225.23,90.80128661737876
E,CLUSTER_302,pig_man,141.874306,55.40911233109576
E,CLUSTER_306,horse_man,2610.0,38.651144414055146
E,CLUSTER_306,pig_man,479.4,38.651144414055146
E,CLUSTER_31,pig_man,390.4,108.74389804520544
E,CLUSTER_313,pig_man,14.107,115.06690720704708
E,CLUSTER_315,pig_man,304.38530000000003,67.81822842875388
E,CLUSTER_319,pig_man,343.0,51.60340375250447
E,CLUSTER_321,pig_man,53.32708,87.05490885389987
E,CLUSTER_323,cattle_man,18150.0,4.723030808846975
E,CLUSTER_323,cattle_slu,79000.0,4.723030808846975
E,CLUSTER_323,horse_man,2339.0,4.723030808846975
E,CLUSTER_323,pig_slu,4466.1,4.723030808846975
E,CLUSTER_323,pig_man,275.81,4.723030808846975
E,CLUSTER_324,pig_man,258.47,61.905208517411936
E,CLUSTER_330,horse_man,1269.6,38.96391401284662
E,CLUSTER_330,pig_man,378.71,38.96391401284662
E,CLUSTER_338,pig_man,496.0,65.29735218861396
E,CLUSTER_339,pig_man,586.97,91.65269394410768
E,CLUSTER_34,pig_man,547.047,58.10345516655202
E,CLUSTER_340,pig_man,150.7,70.88311678723136
E,CLUSTER_342,pig_man,109.9,56.510072759842416
E,CLUSTER_344,pig_man,347.5,74.02305278244253
E,CLUSTER_345,horse_man,3059.0,33.46651834427662
E,CLUSTER_345,pig_man,131.752025,33.46651834427662
E,CLUSTER_349,pig_man,105.746,85.62502904021436
E,CLUSTER_35,pig_man,754.8290000000001,91.78490287433844
E,CLUSTER_350,pig_man,183.62,51.74843068562771
E,CLUSTER_352,pig_man,32.1,60.05989802732128
E,CLUSTER_353,pig_man,473.0,81.68590498721312
E,CLUSTER_354,pig_man,883.52,51.36397400543302
E,CLUSTER_355,pig_man,1341.0,70.87260169794892
E,CLUSTER_363,horse_man,3180.0,35.36543538353118
E,CLUSTER_363,pig_man,154.91,35.36543538353118
E,CLUSTER_37,pig_man,3353.8,48.27247580110311
E,CLUSTER_370,pig_man,15.373134,100.25736028231472
E,CLUSTER_371,cattle_man,13910.0,23.81194367041497
E,CLUSTER_371,horse_man,1280.1,23.81194367041497
E,CLUSTER_371,pig_man,228.32,23.81194367041497
E,CLUSTER_372,pig_man,127.52,116.06971731133292
E,CLUSTER_376,pig_man,263.4000241,77.75338608549175
E,CLUSTER_378,horse_man,1373.0,27.657641742026414
E,CLUSTER_378,pig_man,297.007,27.657641742026414
E,CLUSTER_382,pig_man,429.0,106.218999655099
E,CLUSTER_386,cattle_man,420.0,19.87666770031567
E,CLUSTER_386,horse_man,3289.0,19.87666770031567
E,CLUSTER_394,pig_man,434.7,105.54661754626318
E,CLUSTER_396,horse_man,4460.0,40.80818840306785
E,CLUSTER_397,pig_man,80.291,104.77312922210092
E,CLUSTER_398,pig_man,169.0001898,46.87063206865761
E,CLUSTER_399,pig_man,646.33,81.85437858633031
E,CLUSTER_400,pig_man,2588.0,64.31280480031289
E,CLUSTER_402,pig_man,1540.0,95.94085705442444
E,CLUSTER_403,cattle_man,2410.622840947507,27.04022444026832
E,CLUSTER_403,horse_man,1197.0,27.04022444026832
E,CLUSTER_403,pig_man,782.0,27.04022444026832
E,CLUSTER_406,pig_man,52.746,114.9315619824198
E,CLUSTER_408,pig_man,511.6000000000001,100.46862712083347
E,CLUSTER_423,cattle_man,22380.0,18.875245315829154
E,CLUSTER_423,horse_man,1678.0106,18.875245315829154
E,CLUSTER_423,pig_man,669.519,18.875245315829154
E,CLUSTER_427,pig_man,799.2,75.5904704350645
E,CLUSTER_428,pig_man,58.397,84.64185051659689
E,CLUSTER_43,cattle_man,697.37,23.7384854655003
E,CLUSTER_43,horse_man,1609.1999999999998,23.7384854655003
E,CLUSTER_43,pig_man,36.5,23.7384854655003
E,CLUSTER_431,pig_man,238.34,71.51090219565113
E,CLUSTER_432,pig_man,80.1,86.67896276920659
E,CLUSTER_436,pig_man,326.0,75.96937625757172
E,CLUSTER_441,horse_man,821.0,41.359750902413005
E,CLUSTER_441,pig_man,1272.0,41.359750902413005
E,CLUSTER_446,pig_man,216.2920123,103.27410586462209
E,CLUSTER_447,horse_man,3973.0,37.714821055795866
E,CLUSTER_447,pig_man,67.14,37.714821055795866
E,CLUSTER_450,pig_man,315.5,59.29723071317426
E,CLUSTER_451,pig_man,528.0,105.89766270766305
E,CLUSTER_452,pig_man,550.0,109.6845604567037
E,CLUSTER_453,pig_man,269.0,81.62326916718405
E,CLUSTER_456,pig_man,30.472,92.80873255714724
E,CLUSTER_458,horse_man,2320.0,35.16578187010661
E,CLUSTER_464,pig_man,54.032,63.28630326736983
E,CLUSTER_466,cattle_man,13690.0,15.96894314021321
E,CLUSTER_466,horse_man,4155.0,15.96894314021321
E,CLUSTER_466,pig_man,43.27128999999999,15.96894314021321
E,CLUSTER_469,pig_man,324.0,94.30712589575433
E,CLUSTER_473,pig_man,510.99999999999994,59.519056662029975
E,CLUSTER_478,pig_man,35.400000000000006,84.69295067017332
E,CLUSTER_48,pig_man,1701.4,65.2668628027185
E,CLUSTER_481,pig_man,527.3,96.99055633492868
E,CLUSTER_482,horse_man,1167.3,31.86127104313404
E,CLUSTER_482,pig_man,28.99635,31.86127104313404
E,CLUSTER_485,pig_man,19.72,85.31079786274317
E,CLUSTER_488,pig_man,1185.8,81.81794185851865
