PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
BA,EEG_CHP_large1,500000,0.3261501154026445,0.06527548208209022,456621.00456621003,291649.49666065,164971.50790556002,0.2432769846943368,0.12310883420673013,0.015972224955654438,1.2677361912872562,0,8000.0,48.66977243057822,10.922402737908728,0,0,0,0
BB,EEG_CHP_large1,500000,0.35135816182550417,0.06698176884176066,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673013,0.014324318378593168,1.2677361912872562,0,8000.0,48.59782159468723,12.642147077190538,0,0,0,0
BE,EEG_CHP_large1,500000,0.34220986387005303,0.0663638351980318,456621.00456621003,291649.4966606501,164971.50790555993,0.2432769846943369,0.12310883420673013,0.014922363150362333,1.2677361912872562,0,8000.0,50.15956520470044,10.940368719724512,0,0,0,0
BH,EEG_CHP_large1,500000,0.25274579743650327,0.06024021923355516,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673013,0.02077082998565043,1.2677361912872562,0,8000.0,49.91522984735133,9.727508279173522,0,0,0,0
BI,EEG_CHP_large1,500000,0.08713021409450183,0.04846555661881258,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673015,0.03159749241220161,1.2677361912872565,0,8000.0,48.993176098532615,13.165740761002592,0,0,0,0
BJ,EEG_CHP_large1,500000,0.3560492408810161,0.0672980680330777,456621.00456621003,291649.49666065,164971.50790556002,0.2432769846943368,0.12310883420673013,0.014017652011060491,1.2677361912872562,0,8000.0,49.66595066143651,10.10150451145384,0,0,0,0
BL,EEG_CHP_large1,500000,0.2509618953661408,0.060116556293525525,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673013,0.02088744766816618,1.2677361912872562,0,8000.0,48.14958230137493,11.075605138964406,0,0,0,0
BM,EEG_CHP_large1,500000,0.2959541385013551,0.06321647408734021,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673015,0.017946203744082248,1.2677361912872565,0,8000.0,48.61937301776604,11.285469950407794,0,0,0,0
BO,EEG_CHP_large1,500000,0.27214573198359826,0.06158098876471785,456621.00456621003,291649.49666065,164971.50790556002,0.2432769846943368,0.12310883420673015,0.01950261271889195,1.2677361912872565,0,8000.0,47.94083474283144,12.617102981758256,0,0,0,0
BP,EEG_CHP_large1,500000,0.2756677947866084,0.061823616500459755,456621.00456621003,291649.49666065,164971.50790556002,0.2432769846943368,0.12310883420673015,0.019272367567778656,1.2677361912872565,0,8000.0,49.66793832501392,12.317731044985322,0,0,0,0
BQ,EEG_CHP_large1,500000,0.26654295922252413,0.0611945285743829,456621.00456621003,291649.49666065,164971.50790556002,0.2432769846943368,0.12310883420673015,0.01986887855036005,1.2677361912872565,0,8000.0,49.524498196094406,11.625205062180305,0,0,0,0
BR,EEG_CHP_large1,500000,0.31451156588022644,0.06448385293128456,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673015,0.016733063062016208,1.2677361912872565,0,8000.0,48.850650943404496,12.76460175018919,0,0,0,0
BS,EEG_CHP_large1,500000,0.26122585021531775,0.06082720468607583,456621.00456621003,291649.49666065,164971.50790556002,0.2432769846943368,0.12310883420673015,0.02021646990103216,1.2677361912872565,0,8000.0,49.15504623751247,11.85051871949531,0,0,0,0
BT,EEG_CHP_large1,500000,0.22076536035960093,0.05801349639440234,456621.00456621003,291016.25700052717,165604.74756568283,0.24274877313605392,0.12310883420673015,0.02233325138290393,1.2677361912872565,0,8000.0,48.144556763534,10.346997252898978,0,0,0,0
BU,EEG_CHP_large1,500000,0.3485717840124014,0.0667937143607562,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673015,0.01450647015058552,1.2677361912872565,0,8000.0,49.40431777295613,10.325192467833569,0,0,0,0
BV,EEG_CHP_large1,500000,0.34315019037683503,0.06642741843234878,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673015,0.014860891895941497,1.2677361912872565,0,8000.0,48.36863834353967,12.31921423217648,0,0,0,0
BW,EEG_CHP_large1,500000,0.32517717392774736,0.06520939864932851,456621.00456621003,291649.49666065007,164971.50790555996,0.24327698469433687,0.12310883420673015,0.01603582832374906,1.2677361912872565,0,8000.0,48.55267695878955,13.288869682718303,0,0,0,0
