PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_0,Upgrading_tech1,20000000,18.706038109004783,0.1170840489032754,18264840.182648398,10507195.457679734,7757644.724968665,3.8400812269231723,3.2134953298305673,2.451161887242391,20.533097764752856,4.389726379032358,7999.999999999998,48.8974247555638,10.736919631360232,0.0,0.0,0.0,0.0
Plant_1,Upgrading_tech1,80000000,96.75636395719634,0.18492906845815504,73059360.73059359,42502686.792875886,30556673.93771771,15.459467853632468,10.689853210852007,12.748418501374447,51.73782534072534,17.686202325518714,7999.999999999998,48.01563982376891,12.441615404443551,0.0,0.0,0.0,0.0
Plant_3,Upgrading_tech1,20000000,15.991898958821071,0.10716085716390467,18264840.182648398,10669063.112838002,7595777.069810398,3.873944633019857,3.221588712588481,2.7219868141812804,20.533097764752856,4.457351914183226,7999.999999999998,48.925837319407776,13.034595304886864,0.0,0.0,0.0,0.0
Plant_4,Upgrading_tech1,60000000,77.57688913865513,0.18129195020501632,54794520.5479452,31945907.127753172,22848613.42019203,11.6090133983396,8.331352886271477,8.649751493485969,42.69592899836638,13.234595069396867,8000.0,47.746843560454224,10.683695095864278,0.0,0.0,0.0,0.0
Plant_6,Upgrading_tech1,60000000,75.01659989720599,0.17717768516932209,54794520.5479452,31736376.991719455,23058143.55622575,11.565178797294283,8.320876379469787,8.808085164793484,42.69592899836638,13.258914980366791,8000.0,49.199604330522575,12.485066853820264,0.0,0.0,0.0,0.0
Plant_7,Upgrading_tech1,40000000,51.020301011601184,0.16398397052183733,36529680.365296796,20941597.03209598,15588083.333200818,7.664933661979953,5.845321751816393,5.103631866568751,32.57818632069874,8.749040719868512,7999.999999999998,48.11770462067978,11.110178307330836,0.0,0.0,0.0,0.0
Plant_8,Upgrading_tech1,80000000,69.45382828567892,0.14830247181712553,73059360.73059359,41189405.17655055,31869955.554043043,15.184723719917475,10.624189130035742,10.941060468509637,51.73782534072534,14.30309630498125,7999.999999999998,48.36792745746638,12.926756422930175,0.0,0.0,0.0,0.0
Plant_9,Upgrading_tech1,40000000,36.906958204206866,0.1333288964124839,36529680.365296796,21189285.989080038,15340394.37621676,7.716751251651056,5.857706199665596,5.900045116789912,32.57818632069874,8.583399929905118,7999.999999999998,50.16251810173407,11.836341847882162,0.0,0.0,0.0,0.0
Plant_13,FlexEEG_biogas,80000000,34.70293157304054,0.11097200540369001,73059360.73059359,40958099.13387474,32101261.596718855,23.98124328468554,8.564718871208212,10.412263229317514,41.84731101860637,0.0,7999.999999999998,49.036271177635975,11.62396845498417,12.565441366418561,5.390249678414451,3.2668179869178493,2.348258887117695
Plant_14,Upgrading_tech1,20000000,18.199019577545105,0.11524574115943986,18264840.182648398,10666712.275072202,7598127.907576197,3.8734528276999316,3.2214711707001915,2.576345981991906,20.533097764752856,4.456369774411017,7999.999999999998,48.44371942161475,10.456675756927956,0.0,0.0,0.0,0.0
Plant_15,Upgrading_tech1,60000000,63.89844226488038,0.1591402812672813,54794520.5479452,31588571.70239945,23205948.84554575,11.53425729830434,8.31348611500379,8.68011673014255,42.69592899836638,12.4276588598137,8000.0,48.661995911089015,13.391029855498797,0.0,0.0,0.0,0.0
Plant_16,Upgrading_tech1,80000000,88.31241499307153,0.17373166250903016,73059360.73059359,42522459.46829057,30536901.262303025,15.463604381937216,10.69084184462274,12.770855751878306,51.73782534072534,17.15349178427586,7999.999999999998,48.07804354789818,10.45851728391994,0.0,0.0,0.0,0.0
Plant_18,Upgrading_tech1,80000000,125.8692676243816,0.22294665127872793,73059360.73059359,42478899.32017036,30580461.41042324,15.454491412555011,10.68866383721673,10.902210145594152,51.73782534072534,17.74695689721082,7999.999999999998,48.33958510084905,12.196546045414408,0.0,0.0,0.0,0.0
Plant_19,Upgrading_tech1,40000000,40.90263020892822,0.1421305571425029,36529680.365296796,21264780.71462028,15264899.650676519,7.732545071278751,5.861480935942608,5.951519552057725,32.57818632069874,8.88406132952252,7999.999999999998,47.694958825995286,11.221853681250394,0.0,0.0,0.0,0.0
Plant_20,Upgrading_tech1,20000000,15.901050677652773,0.10682501253054189,18264840.182648398,10643301.163995309,7621539.01865309,3.868555123085651,3.2203006151463462,2.7130614565673294,20.533097764752856,4.446589013001816,7999.999999999998,49.45702608404,12.17103262627293,0.0,0.0,0.0,0.0
Plant_21,FlexEEG_biogas,80000000,22.42122219417258,0.08828834847150047,73059360.73059359,41354140.287938915,31705220.442654677,24.107596254478175,8.564718871208212,11.341499108935269,41.84731101860637,0.0,7999.999999999998,50.08282275997861,10.746388821521448,12.68694192443558,5.442370278453914,3.2984062293660084,2.348258887117695
Plant_22,Upgrading_tech1,20000000,16.554461536495854,0.10923493284231345,18264840.182648398,10649516.420548059,7615323.76210034,3.869855381351795,3.220611377973984,2.6739326452884593,20.533097764752856,4.449185640783861,7999.999999999998,47.77188543985793,12.809335915845663,0.0,0.0,0.0,0.0
Plant_23,FlexEEG_biogas,80000000,22.192869750580307,0.0878534832856992,73059360.73059359,40156761.952156566,32902598.778437033,23.725584670230177,8.564718871208212,10.97441543648858,41.84731101860637,0.0,7999.999999999998,48.10119889723127,11.819603634597058,12.319600968926016,5.2847904999516135,3.202903333304008,2.348258887117695
