PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
A,EEG_CHP_large1,500000,0.023863845670409,0.043791682966619394,456621.00456621003,291649.49666065007,164971.50790555996,0.21769384273611783,0.12310883420673015,0.010150214966605155,1.2677361912872565,0,8000.0,49.715464649326336,10.55895422648173,0,0,0,0
B,EEG_CHP_large1,500000,0.05351157441937637,0.04599531717252359,456621.00456621003,291649.49666065007,164971.50790555996,0.21769384273611783,0.12310883420673015,0.008212076390501588,1.2677361912872565,0,8000.0,48.12109180999548,12.45599336175814,0,0,0,0
C,EEG_CHP_large1,500000,0.0491143387007813,0.045670002685727074,456621.00456621003,291649.49666065007,164971.50790555996,0.21769387781867688,0.12310883420673015,0.008499568642093414,1.2677361912872565,0,8000.0,49.41572931769516,12.08958624916116,0,0,0,0
D,EEG_CHP_large1,500000,0.011127385424222869,0.042837475070729214,456621.00456621003,291649.49666065007,164971.50790555996,0.21769384273611783,0.12310883420673015,0.010982825961368207,1.2677361912872565,0,8000.0,48.34153079121238,10.619407844773292,0,0,0,0
E,EEG_CHP_large1,500000,0.06268326527566748,0.04667218458935429,456621.00456621003,291649.49666065,164971.50790556002,0.2176938427361178,0.12310883420673015,0.0076125023722964525,1.2677361912872565,0,8000.0,48.81820878827289,12.297379252014752,0,0,0,0
F,EEG_CHP_large1,500000,0.046768150431450106,0.045496213997533674,456621.00456621003,291649.49666065007,164971.50790555996,0.21769384273611783,0.12310883420673015,0.008652909152993606,1.2677361912872565,0,8000.0,48.97352700833465,10.964441780188364,0,0,0,0
G,EEG_CHP_large1,500000,0.013284581552395647,0.04299941667632301,456621.00456621003,291649.49666065007,164971.50790555996,0.21769387744532406,0.12310883420673015,0.01084183991759759,1.2677361912872565,0,8000.0,50.33956981591687,11.300914392589226,0,0,0,0
I,EEG_CHP_large1,500000,0.028116008979731655,0.044109229483358714,456621.00456621003,291649.49666065007,164971.50790555996,0.21769384273611783,0.12310883420673015,0.00987224150659846,1.2677361912872565,0,8000.0,48.75802589014527,13.131068617445017,0,0,0,0
M,EEG_CHP_large1,500000,0.029096736269162315,0.04418239705985516,456621.00456621003,291649.49666065007,164971.50790555996,0.21769384273611783,0.12310883420673015,0.009808129162331636,1.2677361912872565,0,8000.0,48.59630522041872,11.647814747139895,0,0,0,0
P,EEG_CHP_large1,500000,0.036517818432685756,0.04473518151538913,456621.00456621003,291649.49666065007,164971.50790555996,0.21769384273611783,0.12310883420673015,0.009322996363818052,1.2677361912872565,0,8000.0,48.32330337226768,12.776355457482383,0,0,0,0
R,EEG_CHP_large1,500000,0.037889771678029094,0.04483720893405496,456621.00456621003,291649.49666065007,164971.50790555996,0.21769384273611783,0.12310883420673015,0.009233308700660916,1.2677361912872565,0,8000.0,49.16788715242737,10.443101087628612,0,0,0,0
U,EEG_CHP_large1,500000,0.048806357918536936,0.045647198202820816,456621.00456621003,291649.49666065,164971.50790556002,0.2176938427361178,0.12310883420673015,0.00851966695456843,1.2677361912872565,0,8000.0,48.84824758892444,11.824515292690378,0,0,0,0
V,EEG_CHP_large1,500000,0.026639039719882573,0.04399898873071928,456621.00456621003,291649.4966606501,164971.50790555993,0.2176938427361179,0.12310883420673015,0.009968794302344538,1.2677361912872565,0,8000.0,49.9492883777276,10.610599251121982,0,0,0,0
