SupplyNode,PlantLocation,Feedstock,FlowTons
DE_09176111,A,horse_man,51.088789144181646
DE_09176111,A,cattle_man,724.0
DE_09176114,A,horse_man,292.0
DE_09176114,A,cattle_man,2480.0
DE_09176116,A,cattle_man,46.1
DE_09176120,A,horse_man,273.0
DE_09176121,A,horse_man,201.0
DE_09176121,A,cattle_man,236.0
DE_09176123,A,horse_man,174.0
DE_09176123,A,cattle_man,2410.0
DE_09176132,A,horse_man,267.0
DE_09176132,A,cattle_man,101.0
DE_09176137,A,horse_man,62.3
DE_09176137,A,cattle_man,1690.0
DE_09176137,A,pig_man,29.7
DE_09176138,A,horse_man,86.7
DE_09176138,A,cattle_man,1890.0
DE_09176139,A,horse_man,1700.0
DE_09176148,A,cattle_man,3640.0
DE_09176155,A,horse_man,281.0
DE_09176155,A,cattle_man,1780.0
DE_09176160,A,horse_man,929.0
DE_09176160,A,cattle_man,2050.0
DE_09176164,A,horse_man,171.0
DE_09176164,A,cattle_man,3510.0
DE_09176164,A,pig_man,480.0
DE_09176165,A,horse_man,28.6
DE_09176165,A,cattle_man,1240.0
DE_09373112,A,horse_man,838.0
DE_09373112,A,cattle_man,8390.0
DE_09373113,A,cattle_man,3340.0
DE_09373114,A,horse_man,174.0
DE_09373114,A,cattle_man,1420.0
DE_09373126,A,horse_man,3480.0
DE_09373126,A,cattle_man,7770.0
DE_09373126,A,pig_man,96.6
DE_09373146,A,horse_man,322.0
DE_09373146,A,cattle_man,3170.0
DE_09373146,A,pig_man,68.7
DE_09373147,A,cattle_man,2950.0
DE_09373155,A,horse_man,312.0
DE_09373155,A,cattle_man,1420.0
DE_09373156,A,horse_man,774.0
DE_09373156,A,cattle_man,1730.0
DE_09373159,A,horse_man,298.0
DE_09373159,A,cattle_man,2320.0
DE_09471123,A,pig_man,47.8
DE_09474119,A,horse_man,332.0
DE_09474119,A,cattle_man,29.5
DE_09474123,A,pig_man,103.0
DE_09474132,A,horse_man,154.0
DE_09474137,A,horse_man,408.0
DE_09474140,A,horse_man,712.0
DE_09474144,A,cattle_man,430.0
DE_09474154,A,horse_man,579.0
DE_09561000,A,horse_man,790.0
DE_09561000,A,cattle_man,2060.0
DE_09561000,A,pig_man,615.0
DE_09562000,A,horse_man,438.0
DE_09562000,A,cattle_man,3120.0
DE_09563000,A,cattle_man,781.0
DE_09563000,A,pig_man,87.6
DE_09564000,A,horse_man,2060.0
DE_09564000,A,cattle_man,1150.0
DE_09565000,A,horse_man,1350.0
DE_09565000,A,cattle_man,1410.0
DE_09571111,A,horse_man,35.5
DE_09571111,A,pig_man,1190.0
DE_09571113,A,horse_man,73.5
DE_09571113,A,cattle_man,1830.0
DE_09571113,A,pig_man,160.0
DE_09571114,A,horse_man,1210.0
DE_09571114,A,cattle_man,2380.0
DE_09571115,A,horse_man,365.0
DE_09571115,A,cattle_man,3330.0
DE_09571115,A,pig_man,177.0
DE_09571122,A,horse_man,28.6
DE_09571122,A,cattle_man,1110.0
DE_09571125,A,horse_man,186.0
DE_09571125,A,cattle_man,2300.0
DE_09571125,A,pig_man,36.4
DE_09571127,A,horse_man,204.0
DE_09571130,A,cattle_man,628.0
DE_09571130,A,pig_man,311.0
DE_09571132,A,horse_man,114.0
DE_09571132,A,pig_man,34.4
DE_09571134,A,horse_man,248.0
DE_09571134,A,cattle_man,1490.0
DE_09571134,A,pig_man,302.0
DE_09571135,A,pig_man,104.0
DE_09571136,A,horse_man,1350.0
DE_09571136,A,cattle_man,4920.0
DE_09571136,A,pig_man,44.8
DE_09571137,A,cattle_man,120.0
DE_09571139,A,horse_man,105.0
DE_09571139,A,cattle_man,794.0
DE_09571141,A,horse_man,69.0
DE_09571141,A,cattle_man,2380.0
DE_09571141,A,pig_man,347.0
DE_09571145,A,horse_man,674.0
DE_09571145,A,cattle_man,9460.0
DE_09571145,A,pig_man,407.0
DE_09571146,A,horse_man,35.2
DE_09571146,A,cattle_man,1990.0
DE_09571146,A,pig_man,68.0
DE_09571152,A,horse_man,98.3
DE_09571152,A,cattle_man,1900.0
DE_09571152,A,pig_man,293.0
DE_09571154,A,horse_man,76.2
DE_09571154,A,cattle_man,95.4
DE_09571154,A,pig_man,398.0
DE_09571155,A,horse_man,406.0
DE_09571155,A,cattle_man,982.0
DE_09571155,A,pig_man,456.0
DE_09571165,A,horse_man,993.0
DE_09571165,A,cattle_man,2400.0
DE_09571165,A,pig_man,87.2
DE_09571166,A,horse_man,1590.0
DE_09571166,A,cattle_man,4380.0
DE_09571166,A,pig_man,122.0
DE_09571169,A,pig_man,161.0
DE_09571170,A,horse_man,125.0
DE_09571170,A,cattle_man,1420.0
DE_09571171,A,horse_man,603.0
DE_09571174,A,horse_man,368.0
DE_09571174,A,cattle_man,3140.0
DE_09571174,A,pig_man,116.0
DE_09571175,A,horse_man,94.9
DE_09571175,A,cattle_slu,14700.0
DE_09571175,A,cattle_man,3870.0
DE_09571175,A,pig_man,48.6
DE_09571177,A,horse_man,26.7
DE_09571177,A,cattle_man,24.8
DE_09571177,A,pig_man,441.0
DE_09571178,A,horse_man,182.0
DE_09571178,A,cattle_slu,9280.0
DE_09571178,A,cattle_man,1700.0
DE_09571179,A,horse_man,307.0
DE_09571179,A,cattle_man,769.0
DE_09571180,A,horse_man,712.0
DE_09571180,A,cattle_slu,8950.0
DE_09571180,A,cattle_man,1230.0
DE_09571181,A,cattle_man,1020.0
DE_09571181,A,pig_man,29.0
DE_09571183,A,cattle_man,183.0
DE_09571183,A,pig_man,141.0
DE_09571188,A,pig_man,1490.0
DE_09571189,A,horse_man,410.0
DE_09571189,A,cattle_slu,3360.0
DE_09571189,A,cattle_man,770.0
DE_09571190,A,cattle_man,2050.0
DE_09571190,A,pig_man,96.7
DE_09571192,A,cattle_man,1400.0
DE_09571193,A,horse_man,68.8
DE_09571193,A,pig_man,399.0
DE_09571194,A,horse_man,48.7
DE_09571194,A,cattle_man,1520.0
DE_09571196,A,horse_man,303.0
DE_09571196,A,cattle_man,456.0
DE_09571196,A,pig_man,274.0
DE_09571198,A,horse_man,200.0
DE_09571198,A,cattle_man,609.0
DE_09571198,A,pig_man,133.0
DE_09571199,A,cattle_man,31.2
DE_09571199,A,pig_man,113.0
DE_09571200,A,horse_man,374.0
DE_09571200,A,cattle_man,1420.0
DE_09571205,A,horse_man,22.4
DE_09571205,A,pig_man,1020.0
DE_09571208,A,cattle_man,861.0
DE_09571208,A,pig_man,311.0
DE_09571214,A,horse_man,821.0
DE_09571214,A,cattle_man,2760.0
DE_09571214,A,pig_man,161.0
DE_09571216,A,horse_man,537.0
DE_09571216,A,cattle_man,1120.0
DE_09571217,A,horse_man,48.6
DE_09571217,A,cattle_man,2550.0
DE_09571217,A,pig_man,79.1
DE_09571218,A,horse_man,62.7
DE_09571218,A,cattle_man,2810.0
DE_09571222,A,horse_man,366.0
DE_09571222,A,cattle_man,1240.0
DE_09571222,A,pig_man,76.6
DE_09571223,A,horse_man,641.0
DE_09571223,A,cattle_man,777.0
DE_09571223,A,pig_man,123.0
DE_09571224,A,horse_man,163.0
DE_09571224,A,cattle_man,35.7
DE_09571225,A,horse_man,23.2
DE_09571225,A,cattle_man,176.0
DE_09571225,A,pig_man,316.0
DE_09571226,A,horse_man,33.2
DE_09571226,A,cattle_slu,12600.0
DE_09571226,A,cattle_man,2370.0
DE_09571226,A,pig_man,104.0
DE_09571227,A,cattle_man,444.0
DE_09571227,A,pig_man,22.4
DE_09571228,A,horse_man,22.5
DE_09571228,A,cattle_man,2100.0
DE_09571229,A,cattle_slu,10500.0
DE_09571229,A,cattle_man,1580.0
DE_09571229,A,pig_man,161.0
DE_09572114,A,horse_man,208.0
DE_09572114,A,pig_man,43.7
DE_09572121,A,horse_man,709.0
DE_09572121,A,cattle_man,1320.0
DE_09572131,A,horse_man,62.3
DE_09572131,A,cattle_man,413.0
DE_09572132,A,horse_man,981.0
DE_09572132,A,cattle_man,2180.0
DE_09572137,A,horse_man,385.0
DE_09572137,A,cattle_man,189.0
DE_09572141,A,horse_man,803.0
DE_09572154,A,horse_man,142.0
DE_09572158,A,horse_man,595.0
DE_09572158,A,cattle_man,46.9
DE_09572159,A,pig_man,47.8
DE_09573111,A,cattle_man,199.0
DE_09573114,A,horse_man,634.0
DE_09573114,A,cattle_man,527.0
DE_09573115,A,horse_man,118.0
DE_09573115,A,cattle_man,942.0
DE_09573120,A,horse_man,1020.0
DE_09573120,A,cattle_man,514.0
DE_09573120,A,pig_man,114.0
DE_09573122,A,horse_man,578.0
DE_09573122,A,cattle_man,573.0
DE_09573123,A,cattle_man,740.0
DE_09573124,A,cattle_man,157.0
DE_09573125,A,horse_man,1070.0
DE_09573125,A,cattle_man,2550.0
DE_09573126,A,horse_man,178.0
DE_09573126,A,cattle_man,870.0
