PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_0,Upgrading_tech1,60000000,82.24024314842777,0.18875381137564018,60000000.0,35396179.69509839,24603820.30490161,12.79877551157394,13.813293468903494,8.070694911982532,42.69592899836638,17.25257087635168,8760.0,49.36540711748482,12.173113158736982,0.0,0.0,0.0,0.0
Plant_1,Upgrading_tech1,60000000,93.14382030564147,0.20606375015565437,60000000.0,34130355.199142836,25869644.800857168,12.533959610511047,13.560128569712383,6.729272826249604,42.69592899836638,16.63559110560768,8760.0,47.79568973952001,10.815045642890134,0.0,0.0,0.0,0.0
Plant_2,FlexEEG_biogas,60000000,51.38136369270664,0.15916846987353117,60000000.0,33773583.17249623,26226416.82750377,18.960602478113806,6.734057529883816,6.62386076428696,34.322962612801646,0.0,8760.0,49.2850393695521,10.786171507133073,10.361320179941528,4.4447386398331945,2.6937809938382995,1.7611941653382708
Plant_3,Upgrading_tech1,60000000,87.48520289655622,0.19710228546625497,60000000.0,34946968.23634511,25053031.763654888,12.704798552210608,13.723451177152839,7.504733786249647,42.69592899836638,17.033619209890247,8760.0,48.69656046428536,13.020522253768675,0.0,0.0,0.0,0.0
Plant_4,Upgrading_tech1,40000000,47.420255582378,0.15627037307541447,40000000.0,23292913.91467713,16707086.08532287,8.468806100722333,9.456824683147023,5.135581139885506,32.57818632069874,11.353277435343532,8760.0,50.042802420614336,11.786643148488452,0.0,0.0,0.0,0.0
Plant_5,FlexEEG_biogas,60000000,65.37313460586536,0.18728549513362536,60000000.0,33488980.757890657,26511019.242109343,18.869802923758044,6.734057529883816,5.618387739177015,34.322962612801646,0.0,8760.0,48.672659154013765,11.75793594686171,10.274007657410182,4.407283823661443,2.6710811052493586,1.7611941653382708
Plant_6,Upgrading_tech1,60000000,108.53392311682421,0.23024715245412364,60000000.0,34788191.290632635,25211808.70936737,12.67158173575524,13.691695788010342,6.049880267231169,42.69592899836638,16.95622920528999,8760.0,47.992009612728886,12.248505401274398,0.0,0.0,0.0,0.0
Plant_7,FlexEEG_biogas,60000000,50.921830417005054,0.15823254032807021,60000000.0,33119174.769170668,26880825.230829332,18.75182002111682,6.734057529883816,6.445119028998597,34.322962612801646,0.0,8760.0,49.944107797485614,9.743524666575228,10.160555725643938,4.358615876321936,2.641585379589053,1.7611941653382708
Plant_8,Upgrading_tech1,60000000,80.71951540265289,0.18632478433114996,60000000.0,35039692.97469055,24960307.025309447,12.724196964245,13.741996124821927,7.993070704737812,42.69592899836638,17.078814486162315,8760.0,48.46948197036471,10.694058178403104,0.0,0.0,0.0,0.0
Plant_9,FlexEEG_biogas,60000000,56.527056591038516,0.16958898486729024,60000000.0,33072411.268212184,26927588.731787816,18.736900593771026,6.734057529883816,6.063773385072619,34.322962612801646,0.0,8760.0,50.00866636569815,10.708627622109992,10.14620925835644,4.352461612541797,2.637855522752605,1.7611941653382708
