SupplyNode,PlantLocation,Feedstock,FlowTons
DE_09262000,A,horse_man,1130.0
DE_09275111,A,horse_man,329.0
DE_09275119,A,pig_man,67.7
DE_09275121,A,horse_man,109.0
DE_09275122,A,horse_man,740.0
DE_09275122,A,pig_man,3050.0
DE_09275124,A,pig_man,2120.0
DE_09275125,A,pig_man,311.82629952375265
DE_09275133,A,horse_man,851.0
DE_09275133,A,pig_man,500.0
DE_09275134,A,pig_man,1500.0
DE_09275135,A,horse_man,218.0
DE_09275138,A,horse_man,598.0
DE_09275138,A,pig_man,1010.0
DE_09275144,A,horse_man,44.5
DE_09275145,A,pig_man,2050.0
DE_09275146,A,horse_man,409.0
DE_09275146,A,pig_man,74.2
DE_09275149,A,pig_man,1710.0
DE_09275150,A,pig_man,80.7
DE_09275151,A,horse_man,1250.0
DE_09275151,A,cattle_man,6300.0
DE_09275154,A,horse_man,64.67681389041726
DE_09275159,A,horse_man,841.0
DE_09463000,B,pig_man,60.0
DE_09471174,B,horse_man,388.0
DE_09471174,B,pig_man,334.0
DE_09471175,B,horse_man,21.6
DE_09471214,B,pig_man,141.0
DE_09473112,B,pig_man,177.0
DE_09473132,B,horse_man,30.540482506788333
DE_09473132,B,pig_man,758.0
DE_09473134,B,pig_man,182.0
DE_09473138,B,horse_man,396.0
DE_09473138,B,pig_man,35.3
DE_09473141,B,pig_man,40.9
DE_09473144,B,pig_man,1000.0
DE_09473153,B,pig_man,61.3
DE_09473158,B,pig_man,141.0
DE_09473165,B,horse_man,843.0
DE_09473165,B,pig_man,478.0
DE_09473170,B,pig_man,218.0
DE_09473175,B,pig_man,31.2
DE_09478120,B,pig_man,126.0
DE_09478165,B,pig_man,392.0
DE_09673172,B,pig_man,91.8
DE_09673174,B,pig_man,74.1
DE_09674111,B,pig_man,77.0
DE_09674118,B,horse_man,38.9
DE_09674121,B,horse_man,128.0
DE_09674121,B,cattle_man,2450.0
DE_09674129,B,horse_man,323.0
DE_09674130,B,horse_man,602.0
DE_09674130,B,cattle_slu,8770.0
DE_09674130,B,cattle_man,6550.0
DE_09674130,B,pig_man,243.0
DE_09674149,B,pig_man,746.0
DE_09674160,B,cattle_man,839.0
DE_09674163,B,pig_man,146.0
DE_09674164,B,horse_man,442.0
DE_09674164,B,pig_man,228.0
DE_09674171,B,cattle_man,2439.22780354111
DE_09674171,B,pig_man,24.6
DE_09674180,B,pig_man,101.0
DE_09674184,B,horse_man,80.1
DE_09674184,B,cattle_slu,2310.0
DE_09674184,B,cattle_man,2640.0
DE_09674184,B,pig_man,244.0
DE_09674190,B,horse_man,94.4
DE_09674190,B,cattle_man,2410.0
DE_09674210,B,horse_man,46.4
DE_09674210,B,cattle_man,2850.0
DE_09674210,B,pig_man,194.0
DE_09674221,B,horse_man,109.0
DE_09674221,B,pig_man,183.0
DE_09674223,B,horse_man,26.7
DE_09772170,C,pig_man,71.7
DE_09775142,C,pig_man,180.0
DE_09777114,C,horse_man,269.0
DE_09777124,C,horse_man,170.0
DE_09777139,C,horse_man,45.9
DE_09777145,C,pig_man,190.0
DE_09777155,C,pig_man,116.0
DE_09777158,C,horse_man,25.6
DE_09777164,C,horse_man,101.0
DE_09778111,C,horse_man,171.0
DE_09778113,C,horse_man,60.3
DE_09778113,C,cattle_man,4220.0
DE_09778113,C,pig_man,33.0
DE_09778116,C,horse_man,660.0
DE_09778116,C,cattle_man,265.45224369851843
DE_09778121,C,horse_man,416.0
DE_09778127,C,horse_man,71.9
DE_09778127,C,cattle_man,4270.0
DE_09778130,C,pig_man,140.0
DE_09778136,C,horse_man,107.0
DE_09778137,C,pig_man,216.0
