SupplyNode,PlantLocation,Feedstock,FlowTons
DE_09185116,I,pig_man,114
DE_09185123,I,pig_man,112
DE_09185125,I,pig_man,93.3
DE_09185127,I,pig_man,220
DE_09185131,I,pig_man,88.3
DE_09185140,I,pig_man,78.8
DE_09185143,I,pig_man,141
DE_09185149,I,pig_man,99.3
DE_09185150,I,pig_man,32.2
DE_09185158,I,pig_man,71.4
DE_09185163,I,pig_man,21.1
DE_09185166,I,horse_man,160
DE_09185166,I,pig_man,53.9
DE_09185168,I,pig_man,41
DE_09186122,I,pig_man,49.6
DE_09186125,I,horse_man,229
DE_09186125,I,pig_man,893
DE_09186128,I,horse_man,416.985004
DE_09186130,I,pig_man,199
DE_09186132,I,horse_man,381
DE_09186132,I,pig_man,105
DE_09186143,I,pig_man,384
DE_09186146,I,pig_man,56.3
DE_09186147,I,pig_man,31.7
DE_09186149,I,pig_man,130
DE_09186151,I,horse_man,708
DE_09186151,I,pig_man,55.7
DE_09186152,I,pig_man,690
DE_09186158,I,pig_man,26
DE_09186162,I,pig_man,50.2
DE_09273113,I,pig_man,44.7
DE_09273147,I,pig_man,86.1
DE_09273163,I,pig_man,21.6
DE_09273172,I,pig_man,330.083935
DE_09273178,I,pig_man,37.2
DE_09274165,I,pig_man,659
DE_09771113,I,pig_man,926
DE_09771114,I,pig_man,184
DE_09771140,I,pig_man,141
DE_09771141,I,pig_man,460
DE_09771144,I,pig_man,215
DE_09771155,I,pig_man,147
DE_09771156,I,pig_man,253
DE_09771162,I,pig_man,69.7
DE_09771176,I,pig_man,65.7
DE_09772134,I,pig_man,41.1
DE_09772136,I,pig_man,244
DE_09772166,I,pig_man,47.53719878
DE_09772207,I,pig_man,126
DE_09772217,I,pig_man,250
DE_09779163,I,pig_man,150
DE_09779196,I,pig_man,31.4
DE_09779201,I,pig_man,594
DE_09772149,J,pig_man,32.4
DE_09772151,J,pig_man,826
DE_09772170,J,pig_man,71.7
DE_09772215,J,pig_man,97
DE_09772223,J,pig_man,64
DE_09773111,J,pig_man,216
DE_09773116,J,pig_man,272
DE_09773125,J,pig_man,716
DE_09773133,J,pig_man,37.7
DE_09773136,J,pig_man,133
DE_09773140,J,pig_man,60.1
DE_09773143,J,pig_man,58.5
DE_09773144,J,pig_man,256
DE_09773179,J,pig_man,75.4
DE_09773182,J,pig_man,403
DE_09773188,J,pig_man,135
DE_09774119,J,pig_man,81.6
DE_09774122,J,pig_man,82.4
DE_09774127,J,pig_man,257
DE_09774133,J,pig_man,112
DE_09774135,J,pig_man,123
DE_09774143,J,pig_man,56.4
DE_09774148,J,pig_man,118
DE_09774150,J,pig_man,61.2
DE_09774151,J,pig_man,179
DE_09774155,J,pig_man,160
DE_09774171,J,pig_man,26.6
DE_09774174,J,pig_man,103
DE_09774189,J,pig_man,187
DE_09774191,J,pig_man,51.7
DE_09775129,J,pig_man,136
DE_09775135,J,pig_man,284
DE_09775139,J,pig_man,58.7
DE_09775142,J,pig_man,180
DE_09775143,J,pig_man,93.8
DE_09775162,J,pig_man,24.7
DE_09775164,J,pig_man,30.9
DE_09776122,J,pig_man,139
DE_09776129,J,pig_man,47.3
DE_09777114,J,horse_man,269
DE_09777114,J,cattle_man,2325.424777
DE_09777124,J,horse_man,170
DE_09777128,J,horse_man,339
DE_09777130,J,horse_man,256
DE_09777139,J,horse_man,45.9
DE_09777145,J,pig_man,190
DE_09777155,J,pig_man,116
DE_09777158,J,horse_man,25.6
DE_09777164,J,horse_man,101
DE_09778113,J,horse_man,60.3
DE_09778113,J,pig_man,33
DE_09778116,J,horse_man,660
DE_09778127,J,horse_man,71.9
DE_09778127,J,cattle_man,4270
DE_09778130,J,pig_man,140
DE_09778137,J,pig_man,216
DE_09778144,J,pig_man,96.6
DE_09778149,J,pig_man,141
DE_09778168,J,horse_man,362
DE_09778173,J,horse_man,248
DE_09778173,J,pig_man,90.6
DE_09778190,J,pig_man,517
DE_09778199,J,horse_man,26.7
DE_09778203,J,horse_man,167.3297252
DE_09778205,J,pig_man,104
DE_09778207,J,horse_man,102
DE_09778209,J,horse_man,295
DE_09778216,J,horse_man,66.1
DE_09778221,J,pig_man,110
DE_09780143,J,pig_man,160
