PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_0,Upgrading_tech1,80000000.0,397.66052331812773,0.5678204185587081,80000000.0,44566023.23957569,35433976.76042431,14.603842705952571,10.793020033186997,14.588529227647104,51.73782534072534,40.15588533369596,8760.0,48.8974247555638,10.736919631360232,0,0,0,0
Plant_1,Upgrading_tech1,80000000.0,653.7555207424889,0.8914112207559561,80000000.0,45765654.37207733,34234345.62792267,14.91951569546513,10.853001589812079,12.605201883954,51.73782534072534,54.6583713738236,8760.0,48.01563982376891,12.441615404443551,0,0,0,0
Plant_2,Upgrading_tech1,80000000.0,344.10245411090864,0.5001359245936006,80000000.0,44356707.77998979,35643292.22001021,14.548763077649761,10.7825542602077,14.64000446953422,51.73782534072534,36.75076322950046,8760.0,49.74215139095993,10.970623814511391,0,0,0,0
Plant_3,Upgrading_tech1,80000000.0,484.3675817081268,0.6773831078692372,80000000.0,45055085.49147062,34944914.50852938,14.732535384002254,10.817473145781742,12.658406706020735,51.73782534072534,43.78975827766991,8760.0,48.925837319407776,13.034595304886864,0,0,0,0
Plant_4,Upgrading_tech1,80000000.0,616.1634658945189,0.8439124833880278,80000000.0,45882013.865779534,34117986.134220466,14.950134731800524,10.858819564497185,13.41844380605627,51.73782534072534,52.989335229114126,8760.0,47.746843560454224,10.683695095864278,0,0,0,0
Plant_5,Upgrading_tech1,80000000.0,313.92994845814906,0.4619970956507675,80000000.0,43809858.275516756,36190141.724483244,14.404864163047169,10.755211784984045,14.282515399039138,51.73782534072535,34.537386178156915,8760.0,49.87093462372476,9.311833385835016,0,0,0,0
Plant_6,Upgrading_tech1,80000000.0,588.4576571825426,0.8089052845415927,80000000.0,45921701.93422269,34078298.06577731,14.960578318061328,10.860803967919347,14.564020277511757,51.73782534072534,52.31526161331143,8760.0,49.199604330522575,12.485066853820264,0,0,0,0
Plant_7,Upgrading_tech1,80000000.0,443.5791461827999,0.6258440684457871,80000000.0,44454070.1653024,35545929.8346976,14.574383182367784,10.78742237947333,12.612357267419544,51.73782534072534,41.20537868970544,8760.0,48.11770462067978,11.110178307330836,0,0,0,0
Plant_8,Upgrading_tech1,80000000.0,569.5965124954912,0.7850735760537251,80000000.0,45363813.41892062,34636186.58107938,14.813774579254657,10.832909542154244,12.443930170543593,51.73782534072534,49.08108545515417,8760.0,48.36792745746638,12.926756422930175,0,0,0,0
Plant_9,Upgrading_tech1,80000000.0,447.4058993583471,0.6306794951351473,80000000.0,45120398.287475586,34879601.712524414,14.749721904933335,10.820738785581991,13.788917991797712,51.73782534072534,42.49008054230587,8760.0,50.16251810173407,11.836341847882162,0,0,0,0
Plant_10,Upgrading_tech1,80000000.0,410.32404383428684,0.583822650734062,80000000.0,44119371.313704774,35880628.686295226,14.486309953682982,10.770687436893454,12.41270399726908,51.73782534072534,38.903103020183444,8760.0,48.53524323833802,11.573768355204448,0,0,0,0
Plant_11,Upgrading_tech1,80000000.0,364.73285141321725,0.5262092779930629,80000000.0,44635021.04715756,35364978.95284244,14.621998907137314,10.796469923566091,14.076834822963306,51.73782534072534,37.47692879578417,8760.0,50.24212700176869,11.308048044092414,0,0,0,0
Plant_12,Upgrading_tech1,80000000.0,358.2367612114174,0.5179995696629645,80000000.0,43919720.53486632,36080279.46513368,14.433773506014244,10.760704897951527,12.929266179590925,51.73782534072534,36.05715653019685,8760.0,49.86154010204937,10.118353538928057,0,0,0,0
Plant_13,Upgrading_tech1,80000000.0,415.9571407653994,0.5909407972592493,80000000.0,44536308.14548111,35463691.85451889,14.596023425231731,10.791534278482269,13.425337054434891,51.73782534072534,40.195117637918926,8760.0,49.036271177635975,11.62396845498417,0,0,0,0
Plant_14,Upgrading_tech1,80000000.0,420.37117807841423,0.5965184652208335,80000000.0,44327399.66156002,35672600.33843998,14.541050889201943,10.781088854286214,13.52868257448057,51.73782534072534,40.63154579677146,8760.0,48.44371942161475,10.456675756927956,0,0,0,0
Plant_15,Upgrading_tech1,80000000.0,581.1921762373935,0.7997251019649612,80000000.0,45862253.789752446,34137746.210247554,14.944935031573124,10.857831560695836,14.429104664011481,51.73782534072534,51.71805608147245,8760.0,48.661995911089015,13.391029855498797,0,0,0,0
Plant_16,Upgrading_tech1,80000000.0,664.7381053527693,0.9052880518333855,80000000.0,46146997.84930383,33853002.15069617,15.019863070775543,10.872068763673402,14.279921764680497,51.73782534072534,56.96976726076655,8760.0,48.07804354789818,10.45851728391994,0,0,0,0
Plant_17,Upgrading_tech1,80000000.0,395.9691972257526,0.5656831496717425,80000000.0,44593724.08417316,35406275.91582684,14.61113195361312,10.79440507541687,14.712910070299117,51.73782534072534,40.16379618788015,8760.0,49.23553708914435,10.461826780250624,0,0,0,0
